#Task Selector: 5
#PID Parameters: kp: 0.03, kd: 0.03, ki: 0.01
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
11.06 80.00 0.00 0.00 0.00 79.40 7.40 79.16 5.87 -0.08 7.43 8.25 -1.36
11.08 80.00 0.00 0.00 0.00 79.41 6.23 79.16 5.99 -0.10 7.22 6.60 -0.62
11.09 80.00 0.00 0.00 0.00 79.40 7.40 79.16 6.11 -0.08 7.21 4.92 0.84
11.11 80.00 0.00 0.00 0.00 76.72 6.26 78.89 5.99 -16.29 -6.92 3.29 -0.58
11.13 80.00 0.00 0.00 0.00 79.43 5.06 78.89 6.11 -0.12 7.26 3.26 1.54
11.14 80.00 0.00 0.00 0.00 76.72 6.26 78.89 6.11 0.00 0.00 3.26 1.54
11.16 80.00 0.00 0.00 0.00 76.73 5.09 78.62 6.00 -16.70 -7.07 1.59 0.83
11.18 80.00 0.00 0.00 0.00 79.45 3.89 78.89 5.41 16.94 -35.93 3.32 -6.35
11.19 80.00 0.00 0.00 0.00 76.71 7.42 78.63 5.41 -16.29 0.13 0.08 -7.03
11.21 80.00 0.00 0.00 0.00 76.72 6.26 78.07 6.13 -33.97 43.35 -6.67 2.27
11.22 80.00 0.00 0.00 0.00 79.41 6.23 78.07 6.01 0.08 -7.29 -6.65 0.80
11.24 80.00 0.00 0.00 0.00 79.45 3.89 78.07 5.78 0.21 -14.31 -6.62 -1.36
11.26 80.00 0.00 0.00 0.00 79.41 6.23 78.07 5.66 0.08 -7.09 -6.61 -2.79
11.27 80.00 0.00 0.00 0.00 76.72 6.26 78.07 5.66 0.00 0.00 -4.98 -2.09
11.29 80.00 0.00 0.00 0.00 76.72 6.26 77.80 5.78 -16.78 7.40 -6.64 -2.08
11.30 80.00 0.00 0.00 0.00 79.39 8.56 78.07 6.01 16.62 14.35 -4.98 -0.65
11.32 80.00 0.00 0.00 0.00 79.41 6.23 78.34 6.12 16.71 7.08 -1.64 0.77
11.34 80.00 0.00 0.00 0.00 76.73 5.09 78.07 6.24 -16.75 7.42 -5.01 5.10
11.35 80.00 0.00 0.00 0.00 76.75 3.93 78.07 5.89 0.26 -20.28 -3.35 3.06
11.37 80.00 0.00 0.00 0.00 76.72 6.26 78.07 5.89 0.00 0.00 0.04 -1.27
11.39 80.00 0.00 0.00 0.00 76.72 6.26 77.80 5.90 -16.39 0.17 -1.60 -0.53
11.40 80.00 0.00 0.00 0.00 74.06 6.28 77.26 6.14 -33.25 14.76 -4.95 2.38
