#Task Selector: 5
#PID Parameters: kp: 0.09, kd: 0.04, ki: 0.01
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
5.10 80.00 0.00 0.00 0.00 0.26 2.29 -1.37 1.64 -0.00 -6.57 -12.64 -6.12
5.12 80.00 0.00 0.00 0.00 -1.91 2.29 -1.37 1.64 -0.00 0.00 -10.07 -7.41
5.13 80.00 0.00 0.00 0.00 2.43 1.20 -0.94 1.53 28.82 -7.21 -5.82 -8.13
5.15 80.00 0.00 0.00 0.00 2.43 2.29 -0.50 1.53 26.54 0.01 -1.84 -8.13
5.16 80.00 0.00 0.00 0.00 2.43 1.20 -0.07 1.53 28.20 0.01 2.38 -6.73
5.18 80.00 0.00 0.00 0.00 4.60 1.20 0.58 1.53 40.25 0.01 7.70 -6.08
5.20 80.00 0.00 0.00 0.00 6.77 2.29 1.34 1.64 47.58 6.80 14.42 -4.74
5.21 80.00 0.00 0.00 0.00 6.77 1.20 2.21 1.64 52.66 -0.01 21.06 -3.36
5.23 80.00 0.00 0.00 0.00 6.77 1.20 3.08 1.64 54.46 -0.01 27.85 -2.02
5.25 80.00 0.00 0.00 0.00 11.12 1.19 4.16 1.63 64.82 -0.06 34.33 -0.70
5.26 80.00 0.00 0.00 0.00 13.30 0.09 5.47 1.42 80.76 -13.59 42.41 -1.40
5.28 80.00 0.00 0.00 0.00 15.48 1.18 7.21 1.30 108.08 -6.90 53.22 -2.09
5.29 80.00 0.00 0.00 0.00 17.67 1.17 8.73 1.30 95.12 -0.21 59.85 -1.39
5.31 80.00 0.00 0.00 0.00 19.87 0.07 10.48 1.08 105.85 -13.50 67.78 -2.75
5.33 80.00 0.00 0.00 0.00 22.08 -1.04 12.44 0.85 121.52 -13.88 77.11 -4.14
5.34 80.00 0.00 0.00 0.00 24.26 2.23 14.41 0.96 122.08 6.38 85.29 -3.50
5.36 80.00 0.00 0.00 0.00 28.71 1.11 16.60 0.84 133.25 -7.18 93.86 -4.90
5.38 80.00 0.00 0.00 0.00 30.94 1.09 19.02 0.83 149.28 -0.68 103.52 -4.96
5.39 80.00 0.00 0.00 0.00 33.18 2.17 21.66 0.92 158.98 5.85 113.97 -4.38
5.41 80.00 0.00 0.00 0.00 37.72 1.03 24.32 0.91 164.89 -1.00 123.98 -4.47
5.42 80.00 0.00 0.00 0.00 39.99 2.11 26.99 1.11 163.85 12.40 132.29 -1.87
5.44 80.00 0.00 0.00 0.00 44.59 3.18 29.90 1.31 179.70 12.36 139.45 0.05
5.46 80.00 0.00 0.00 0.00 46.94 2.04 32.83 1.40 181.63 5.43 148.10 0.62
5.47 80.00 0.00 0.00 0.00 49.26 4.25 35.77 1.82 179.85 25.61 155.50 4.53
5.49 80.00 0.00 0.00 0.00 49.26 4.25 38.49 2.35 169.00 32.91 160.25 9.21
5.51 80.00 0.00 0.00 0.00 54.02 4.21 41.46 2.54 184.35 12.25 166.48 9.79
5.52 80.00 0.00 0.00 0.00 56.45 3.05 44.24 2.74 165.86 11.66 169.74 11.68
5.54 80.00 0.00 0.00 0.00 58.87 4.16 47.03 3.05 176.31 19.37 172.44 13.68
5.55 80.00 0.00 0.00 0.00 61.35 2.99 49.85 3.13 170.75 4.99 173.62 13.60
5.57 80.00 0.00 0.00 0.00 63.83 4.10 52.46 3.44 163.04 19.18 173.43 15.61
5.59 80.00 0.00 0.00 0.00 66.40 0.64 55.10 3.29 159.74 -8.93 173.02 13.48
5.60 80.00 0.00 0.00 0.00 68.90 4.04 57.53 3.37 147.58 5.21 169.81 12.77
5.62 80.00 0.00 0.00 0.00 71.46 5.16 59.98 3.68 152.34 19.34 166.88 14.16
5.64 80.00 0.00 0.00 0.00 72.77 5.14 62.33 3.77 144.52 5.47 163.35 12.14
5.65 80.00 0.00 0.00 0.00 74.10 3.97 64.81 3.75 155.19 -1.76 161.97 8.68
5.67 80.00 0.00 0.00 0.00 76.75 3.93 67.09 3.72 139.76 -1.69 157.51 7.28
5.68 80.00 0.00 0.00 0.00 76.73 5.09 69.12 3.92 124.18 12.49 153.34 7.37
5.70 80.00 0.00 0.00 0.00 79.47 2.72 71.18 3.78 124.88 -8.69 148.20 4.56
5.72 80.00 0.00 0.00 0.00 82.18 3.85 73.26 3.86 129.29 5.32 144.05 4.59
5.73 80.00 0.00 0.00 0.00 82.21 2.68 75.10 3.72 111.99 -8.67 138.95 1.81
5.75 80.00 0.00 0.00 0.00 82.21 2.68 76.68 3.93 97.62 12.60 132.73 3.96
5.77 80.00 0.00 0.00 0.00 87.80 3.76 78.57 3.90 116.12 -1.69 129.59 3.27
5.78 80.00 0.00 0.00 0.00 87.80 3.76 80.20 3.76 99.98 -8.53 124.35 0.49
5.80 80.00 0.00 0.00 0.00 87.82 2.58 81.71 3.50 95.59 -16.29 119.46 -1.69
5.81 80.00 0.00 0.00 0.00 87.82 2.58 83.08 3.36 83.56 -8.49 112.30 -2.36
5.83 80.00 0.00 0.00 0.00 87.85 1.39 84.19 3.11 68.64 -15.74 105.18 -3.77
5.85 80.00 0.00 0.00 0.00 87.95 -2.19 85.31 2.38 69.56 -45.15 99.72 -9.53
5.86 80.00 0.00 0.00 0.00 87.82 2.58 86.14 2.37 50.01 -0.89 92.24 -8.75
5.88 80.00 0.00 0.00 0.00 87.73 8.51 86.70 2.83 35.05 29.42 82.81 -6.34
5.90 80.00 0.00 0.00 0.00 87.88 0.20 87.27 2.58 34.67 -15.16 75.08 -6.99
5.91 80.00 0.00 0.00 0.00 87.85 1.39 87.83 2.45 34.05 -7.79 68.72 -9.03
5.93 80.00 0.00 0.00 0.00 90.80 -1.07 88.13 1.97 18.22 -29.29 58.93 -11.79
5.94 80.00 0.00 0.00 0.00 90.73 1.32 88.43 1.73 18.50 -15.36 50.79 -12.47
5.96 80.00 0.00 0.00 0.00 90.84 -2.27 88.73 1.24 18.74 -30.05 43.10 -13.85
5.98 80.00 0.00 0.00 0.00 88.00 -3.38 88.75 0.65 1.10 -37.18 34.85 -16.72
5.99 80.00 0.00 0.00 0.00 87.88 0.20 88.75 0.53 0.19 -7.14 28.01 -15.86
6.01 80.00 0.00 0.00 0.00 90.80 -1.07 89.03 0.64 17.92 7.03 22.84 -10.64
6.03 80.00 0.00 0.00 0.00 87.85 1.39 89.04 0.52 0.17 -7.11 17.86 -11.26
6.04 80.00 0.00 0.00 0.00 87.95 -2.19 89.06 -0.55 1.43 -67.78 14.50 -20.98
6.06 80.00 0.00 0.00 0.00 87.95 -2.19 89.07 -0.79 0.44 -14.18 11.07 -20.88
6.07 80.00 0.00 0.00 0.00 87.92 -1.00 89.07 -1.03 0.42 -14.84 7.71 -21.59
6.09 80.00 0.00 0.00 0.00 87.95 -2.19 88.79 -1.14 -17.58 -6.90 4.13 -19.35
6.11 80.00 0.00 0.00 0.00 88.09 -5.78 88.52 -1.85 -16.55 -44.50 0.63 -22.27
6.12 80.00 0.00 0.00 0.00 88.00 -3.38 88.24 -1.96 -17.57 -6.86 -3.00 -19.95
6.14 80.00 0.00 0.00 0.00 88.04 -4.58 88.24 -2.08 0.27 -7.13 -3.09 -16.94
6.16 80.00 0.00 0.00 0.00 87.92 -1.00 88.25 -2.20 0.24 -8.01 -3.08 -17.03
6.17 80.00 0.00 0.00 0.00 88.00 -3.38 87.97 -2.43 -17.17 -14.15 -6.59 -19.15
6.19 80.00 0.00 0.00 0.00 87.95 -2.19 87.98 -2.79 0.64 -21.74 -6.54 -20.61
6.20 80.00 0.00 0.00 0.00 87.92 -1.00 87.97 -2.67 -0.24 7.30 -6.71 -13.10
6.22 80.00 0.00 0.00 0.00 88.09 -5.78 87.99 -3.03 0.85 -22.43 -6.67 -13.93
6.24 80.00 0.00 0.00 0.00 85.12 -2.11 87.71 -3.14 -16.84 -6.70 -8.39 -13.11
6.25 80.00 0.00 0.00 0.00 88.09 -5.78 87.72 -3.50 0.85 -22.29 -6.55 -14.65
6.27 80.00 0.00 0.00 0.00 82.26 0.32 87.14 -2.89 -36.57 38.27 -8.55 -6.38
6.28 80.00 0.00 0.00 0.00 85.08 -0.92 86.85 -2.64 -17.60 14.85 -8.56 -4.20
6.30 80.00 0.00 0.00 0.00 85.05 0.26 86.55 -2.16 -18.96 30.64 -10.48 -0.43
6.32 80.00 0.00 0.00 0.00 85.05 0.26 86.26 -2.03 -16.86 7.38 -12.19 1.11
6.33 80.00 0.00 0.00 0.00 82.26 0.32 85.69 -1.66 -36.70 23.72 -14.14 4.90
6.35 80.00 0.00 0.00 0.00 82.33 -2.04 85.12 -1.65 -34.22 0.93 -17.63 7.17
6.37 80.00 0.00 0.00 0.00 82.26 0.32 84.56 -1.51 -35.18 8.20 -21.12 7.26
6.38 80.00 0.00 0.00 0.00 79.52 0.38 83.70 -0.90 -53.23 38.27 -26.53 13.33
6.40 80.00 0.00 0.00 0.00 82.26 0.32 83.41 -0.65 -16.97 14.46 -26.54 15.44
6.41 80.00 0.00 0.00 0.00 82.26 0.32 82.83 -0.04 -37.03 38.76 -30.33 21.55
6.43 80.00 0.00 0.00 0.00 82.26 0.32 82.83 -0.04 0.00 0.00 -26.67 17.72
6.45 80.00 0.00 0.00 0.00 80.88 0.35 82.41 0.08 -24.89 7.58 -27.40 16.99
6.46 80.00 0.00 0.00 0.00 79.49 1.55 81.86 0.21 -34.76 8.09 -28.98 14.74
6.48 80.00 0.00 0.00 0.00 79.55 -0.79 81.31 0.11 -34.18 -6.54 -30.72 13.35
6.50 80.00 0.00 0.00 0.00 79.52 0.38 81.03 0.11 -16.38 0.35 -28.68 11.01
6.51 80.00 0.00 0.00 0.00 79.55 -0.79 80.76 0.24 -17.63 7.91 -27.03 11.71
6.53 80.00 0.00 0.00 0.00 79.55 -0.79 80.48 0.13 -16.58 -6.81 -25.17 10.20
6.55 80.00 0.00 0.00 0.00 79.58 -1.96 80.49 -0.11 0.38 -14.03 -19.80 4.97
6.56 80.00 0.00 0.00 0.00 76.82 0.44 79.95 -0.10 -34.10 0.72 -21.52 3.60
6.58 80.00 0.00 0.00 0.00 76.82 0.44 79.40 -0.08 -33.32 0.71 -21.15 -0.20
6.59 80.00 0.00 0.00 0.00 79.62 -3.14 79.14 -0.43 -16.08 -21.08 -22.76 -2.31
6.61 80.00 0.00 0.00 0.00 79.55 -0.79 79.01 -0.54 -8.45 -7.23 -21.11 -3.79
6.63 80.00 0.00 0.00 0.00 76.85 -0.73 78.74 -0.77 -15.81 -13.65 -19.22 -5.97
6.64 80.00 0.00 0.00 0.00 79.55 -0.79 78.74 -0.77 -0.00 0.00 -15.80 -5.31
6.66 80.00 0.00 0.00 0.00 79.52 0.38 78.74 -0.77 0.00 0.00 -14.16 -5.35
6.67 80.00 0.00 0.00 0.00 79.58 -1.96 78.74 -0.89 0.20 -7.21 -12.38 -6.86
6.69 80.00 0.00 0.00 0.00 76.95 -4.24 78.48 -1.24 -16.58 -22.01 -12.38 -8.38
6.71 80.00 0.00 0.00 0.00 79.58 -1.96 78.48 -1.24 0.00 0.00 -12.41 -6.98
6.72 80.00 0.00 0.00 0.00 79.58 -1.96 78.76 -1.48 17.09 -14.86 -7.29 -8.53
6.74 80.00 0.00 0.00 0.00 79.58 -1.96 79.04 -1.72 16.93 -14.73 -2.27 -10.08
6.76 80.00 0.00 0.00 0.00 79.55 -0.79 79.03 -1.48 -0.43 14.58 -0.70 -6.51
6.77 80.00 0.00 0.00 0.00 79.58 -1.96 79.03 -1.60 0.20 -7.01 0.16 -6.49
6.79 80.00 0.00 0.00 0.00 79.58 -1.96 79.31 -1.72 17.23 -7.79 3.46 -5.90
6.81 80.00 0.00 0.00 0.00 79.62 -3.14 79.31 -1.96 0.42 -14.35 3.51 -7.34
6.82 80.00 0.00 0.00 0.00 79.55 -0.79 79.32 -2.07 0.18 -7.10 3.53 -8.05
6.84 80.00 0.00 0.00 0.00 82.36 -3.22 79.59 -2.20 17.74 -7.99 5.28 -8.13
6.85 80.00 0.00 0.00 0.00 79.55 -0.79 79.85 -1.85 15.84 21.02 8.52 -3.82
6.87 80.00 0.00 0.00 0.00 82.29 -0.86 80.13 -1.74 16.37 6.70 10.16 -3.15
6.89 80.00 0.00 0.00 0.00 82.33 -2.04 80.40 -1.75 17.22 -0.45 10.17 -1.71
6.90 80.00 0.00 0.00 0.00 83.68 -0.89 80.81 -1.64 23.04 6.05 10.78 0.37
6.92 80.00 0.00 0.00 0.00 82.45 -5.59 81.10 -2.12 19.76 -32.67 12.80 -4.36
6.94 80.00 0.00 0.00 0.00 82.33 -2.04 81.37 -2.13 16.76 -0.43 14.46 -3.70
6.95 80.00 0.00 0.00 0.00 85.08 -0.92 81.92 -2.03 33.58 6.36 16.09 -2.29
6.97 80.00 0.00 0.00 0.00 82.36 -3.22 82.20 -2.03 16.53 -0.46 17.70 -0.90
6.98 80.00 0.00 0.00 0.00 82.33 -2.04 82.48 -2.16 17.45 -7.82 19.43 -0.97
7.00 80.00 0.00 0.00 0.00 85.25 -5.68 82.76 -2.40 17.77 -15.19 19.43 -1.69
7.02 80.00 0.00 0.00 0.00 85.12 -2.11 83.32 -2.54 33.78 -8.01 21.23 -4.59
7.03 80.00 0.00 0.00 0.00 85.12 -2.11 83.60 -2.66 17.51 -7.78 21.34 -6.04
7.05 80.00 0.00 0.00 0.00 85.20 -4.49 83.89 -2.91 18.08 -15.43 21.42 -7.54
7.07 80.00 0.00 0.00 0.00 85.30 -6.87 84.05 -3.51 9.60 -35.54 20.08 -11.70
7.08 80.00 0.00 0.00 0.00 85.08 -0.92 84.32 -3.04 16.81 29.81 19.79 -5.45
7.10 80.00 0.00 0.00 0.00 85.12 -2.11 84.59 -3.05 17.06 -0.46 19.82 -5.45
7.11 80.00 0.00 0.00 0.00 88.14 -6.98 84.90 -3.65 18.82 -37.20 18.34 -9.81
7.13 80.00 0.00 0.00 0.00 85.16 -3.30 85.18 -3.66 16.74 -0.49 18.36 -9.81
7.15 80.00 0.00 0.00 0.00 85.20 -4.49 85.47 -3.91 17.88 -15.26 18.40 -10.55
7.16 80.00 0.00 0.00 0.00 85.20 -4.49 85.46 -3.79 -0.31 7.82 16.60 -8.25
7.18 80.00 0.00 0.00 0.00 85.20 -4.49 85.47 -4.02 0.50 -14.29 13.27 -8.88
7.19 80.00 0.00 0.00 0.00 85.12 -2.11 85.47 -4.02 -0.00 0.00 11.52 -8.10
7.21 80.00 0.00 0.00 0.00 85.25 -5.68 85.48 -4.14 0.28 -7.12 9.74 -7.27
7.23 80.00 0.00 0.00 0.00 85.16 -3.30 85.46 -3.79 -0.89 22.87 8.69 -1.43
7.24 80.00 0.00 0.00 0.00 88.14 -6.98 85.77 -4.39 18.53 -36.63 8.86 -8.08
7.26 80.00 0.00 0.00 0.00 85.16 -3.30 85.77 -4.51 0.24 -7.15 7.18 -8.75
7.28 80.00 0.00 0.00 0.00 85.08 -0.92 85.47 -3.90 -19.22 37.99 3.37 -1.23
7.29 80.00 0.00 0.00 0.00 85.20 -4.49 85.47 -4.02 0.27 -7.33 1.73 -1.91
7.31 80.00 0.00 0.00 0.00 85.12 -2.11 85.46 -3.79 -0.50 14.40 -0.11 1.05
7.32 80.00 0.00 0.00 0.00 82.36 -3.22 85.18 -3.66 -17.76 7.96 -1.86 1.07
7.34 80.00 0.00 0.00 0.00 85.25 -5.68 85.18 -3.78 0.28 -7.25 -1.88 1.77
7.36 80.00 0.00 0.00 0.00 82.36 -3.22 84.91 -3.89 -16.84 -6.77 -3.56 1.10
7.37 80.00 0.00 0.00 0.00 85.12 -2.11 84.89 -3.53 -0.77 21.29 -3.67 3.94
7.39 80.00 0.00 0.00 0.00 85.12 -2.11 84.89 -3.41 -0.25 7.57 -3.60 2.41
7.41 80.00 0.00 0.00 0.00 82.33 -2.04 84.31 -2.92 -35.96 30.57 -9.05 9.13
7.42 80.00 0.00 0.00 0.00 82.33 -2.04 84.03 -2.79 -17.25 7.70 -10.80 10.61
7.44 80.00 0.00 0.00 0.00 82.36 -3.22 83.75 -3.02 -16.98 -14.34 -10.58 5.38
7.45 80.00 0.00 0.00 0.00 82.29 -0.86 83.46 -2.66 -17.99 22.48 -12.40 8.36
7.47 80.00 0.00 0.00 0.00 85.12 -2.11 83.46 -2.66 0.00 0.00 -12.35 6.92
7.49 80.00 0.00 0.00 0.00 82.33 -2.04 83.46 -2.54 -0.22 6.73 -10.60 6.80
7.50 80.00 0.00 0.00 0.00 82.26 0.32 83.16 -1.94 -20.00 40.21 -12.63 11.54
7.52 80.00 0.00 0.00 0.00 82.36 -3.22 83.16 -1.94 0.00 0.00 -10.94 12.22
7.54 80.00 0.00 0.00 0.00 82.29 -0.86 82.88 -1.81 -17.18 7.63 -12.58 10.85
7.55 80.00 0.00 0.00 0.00 79.58 -1.96 82.33 -1.80 -33.91 0.89 -15.95 10.19
7.57 80.00 0.00 0.00 0.00 79.55 -0.79 82.05 -1.68 -17.11 7.67 -14.06 7.90
7.58 80.00 0.00 0.00 0.00 82.36 -3.22 82.05 -1.79 0.23 -7.29 -12.31 6.40
7.60 80.00 0.00 0.00 0.00 85.05 0.26 82.32 -1.45 16.66 21.61 -8.95 9.99
7.62 80.00 0.00 0.00 0.00 82.33 -2.04 82.32 -1.56 0.21 -7.09 -7.13 7.04
7.63 80.00 0.00 0.00 0.00 82.26 0.32 82.04 -1.32 -18.24 15.54 -8.96 8.59
7.65 80.00 0.00 0.00 0.00 79.62 -3.14 81.77 -1.43 -16.07 -6.56 -10.54 7.26
7.67 80.00 0.00 0.00 0.00 82.29 -0.86 81.77 -1.55 0.20 -7.35 -8.52 2.51
7.68 80.00 0.00 0.00 0.00 82.33 -2.04 81.77 -1.43 -0.23 7.24 -8.54 3.23
7.70 80.00 0.00 0.00 0.00 82.36 -3.22 81.77 -1.67 0.46 -14.93 -6.78 0.97
7.71 80.00 0.00 0.00 0.00 82.36 -3.22 82.05 -1.79 17.03 -7.67 -1.69 0.12
7.73 80.00 0.00 0.00 0.00 82.55 -7.96 82.35 -2.51 18.11 -43.32 1.84 -4.98
7.75 80.00 0.00 0.00 0.00 82.36 -3.22 82.35 -2.51 0.00 0.00 1.81 -4.25
7.76 80.00 0.00 0.00 0.00 82.36 -3.22 82.08 -2.86 -16.53 -21.44 -1.51 -8.56
7.78 80.00 0.00 0.00 0.00 79.58 -1.96 81.81 -2.85 -16.90 0.44 -3.22 -7.81
7.80 80.00 0.00 0.00 0.00 82.33 -2.04 81.82 -3.09 0.40 -14.31 -1.35 -10.79
7.81 80.00 0.00 0.00 0.00 82.33 -2.04 82.09 -2.98 16.63 6.78 1.92 -9.46
7.83 80.00 0.00 0.00 0.00 82.45 -5.59 82.10 -3.45 0.97 -28.94 2.00 -11.62
7.84 80.00 0.00 0.00 0.00 85.16 -3.30 82.38 -3.57 17.83 -7.96 3.80 -13.13
7.86 80.00 0.00 0.00 0.00 82.45 -5.59 82.39 -3.81 0.53 -14.60 3.81 -13.10
7.88 80.00 0.00 0.00 0.00 82.45 -5.59 82.40 -4.05 0.52 -14.51 2.16 -13.79
7.89 80.00 0.00 0.00 0.00 82.45 -5.59 82.39 -3.81 -0.61 14.70 0.29 -7.98
7.91 80.00 0.00 0.00 0.00 82.36 -3.22 82.39 -3.81 0.00 0.00 0.29 -7.98
7.93 80.00 0.00 0.00 0.00 82.36 -3.22 82.39 -3.81 0.00 0.00 1.94 -5.84
7.94 80.00 0.00 0.00 0.00 82.50 -6.77 82.68 -4.29 18.15 -29.94 5.44 -8.88
7.96 80.00 0.00 0.00 0.00 82.29 -0.86 82.68 -4.17 -0.21 7.11 5.38 -6.73
7.97 80.00 0.00 0.00 0.00 85.16 -3.30 82.96 -4.30 17.89 -7.98 5.51 -8.21
7.99 80.00 0.00 0.00 0.00 82.33 -2.04 82.95 -3.94 -0.75 21.70 5.33 -3.15
8.01 80.00 0.00 0.00 0.00 85.16 -3.30 82.95 -3.94 0.00 0.00 3.55 -2.35
8.02 80.00 0.00 0.00 0.00 82.36 -3.22 82.94 -3.71 -0.54 14.84 3.45 0.59
8.04 80.00 0.00 0.00 0.00 82.33 -2.04 82.93 -3.35 -0.77 22.14 3.32 4.26
8.06 80.00 0.00 0.00 0.00 82.33 -2.04 82.92 -3.00 -0.75 21.54 3.30 4.94
8.07 80.00 0.00 0.00 0.00 85.16 -3.30 83.20 -3.01 16.92 -0.49 4.99 4.89
8.09 80.00 0.00 0.00 0.00 82.33 -2.04 83.19 -2.89 -0.23 7.27 4.97 5.62
8.11 80.00 0.00 0.00 0.00 82.36 -3.22 83.18 -2.53 -0.79 21.03 3.08 10.72
8.12 80.00 0.00 0.00 0.00 85.16 -3.30 83.47 -2.78 18.12 -15.45 4.91 8.46
8.14 80.00 0.00 0.00 0.00 82.29 -0.86 83.18 -2.53 -17.35 14.80 1.39 10.74
8.15 80.00 0.00 0.00 0.00 85.12 -2.11 83.46 -2.54 18.85 -0.51 3.35 8.52
8.17 80.00 0.00 0.00 0.00 85.08 -0.92 83.45 -2.30 -0.45 14.08 3.30 9.92
8.19 80.00 0.00 0.00 0.00 85.12 -2.11 83.73 -2.19 17.74 7.14 5.13 9.15
8.20 80.00 0.00 0.00 0.00 85.16 -3.30 84.01 -2.32 17.39 -7.76 6.94 6.16
8.22 80.00 0.00 0.00 0.00 85.05 0.26 84.28 -2.09 16.59 14.01 8.68 5.41
8.23 80.00 0.00 0.00 0.00 82.33 -2.04 84.00 -1.96 -17.40 7.77 5.25 6.24
8.25 80.00 0.00 0.00 0.00 85.20 -4.49 84.29 -2.21 17.93 -15.31 7.06 3.98
8.27 80.00 0.00 0.00 0.00 82.33 -2.04 84.28 -2.09 -0.23 7.12 7.12 2.59
8.28 80.00 0.00 0.00 0.00 85.12 -2.11 84.28 -1.97 -0.25 7.44 5.28 4.88
8.30 80.00 0.00 0.00 0.00 85.30 -6.87 84.58 -2.57 17.76 -35.59 8.79 -0.16
8.32 80.00 0.00 0.00 0.00 85.05 0.26 84.57 -2.33 -0.44 14.89 6.86 1.38
8.33 80.00 0.00 0.00 0.00 79.55 -0.79 84.02 -2.32 -33.91 0.82 3.52 0.05
8.35 80.00 0.00 0.00 0.00 82.33 -2.04 83.74 -2.31 -17.42 0.47 0.00 -0.61
8.36 80.00 0.00 0.00 0.00 82.33 -2.04 83.46 -2.19 -17.09 7.63 -3.45 0.92
8.38 80.00 0.00 0.00 0.00 82.33 -2.04 83.18 -2.42 -16.37 -13.83 -6.74 -1.86
8.40 80.00 0.00 0.00 0.00 85.12 -2.11 83.46 -2.43 17.91 -0.48 -3.21 -2.68
8.41 80.00 0.00 0.00 0.00 85.12 -2.11 83.45 -2.19 -0.47 13.54 -5.05 0.20
8.43 80.00 0.00 0.00 0.00 82.41 -4.40 83.46 -2.42 0.52 -15.66 -4.98 -2.08
8.45 80.00 0.00 0.00 0.00 85.16 -3.30 83.47 -2.54 0.25 -7.31 -4.93 -3.55
8.46 80.00 0.00 0.00 0.00 85.30 -6.87 83.47 -2.54 0.00 -0.00 -6.70 0.01
8.48 80.00 0.00 0.00 0.00 82.36 -3.22 83.20 -2.89 -16.54 -21.45 -8.31 -3.63
8.49 80.00 0.00 0.00 0.00 82.33 -2.04 83.48 -3.01 16.44 -7.37 -3.28 -4.45
8.51 80.00 0.00 0.00 0.00 82.33 -2.04 83.48 -3.01 0.00 0.00 -1.53 -4.49
8.53 80.00 0.00 0.00 0.00 82.33 -2.04 83.48 -3.01 -0.00 0.00 0.17 -5.26
8.54 80.00 0.00 0.00 0.00 82.41 -4.40 83.48 -3.25 0.47 -14.15 1.86 -5.29
8.56 80.00 0.00 0.00 0.00 82.36 -3.22 83.21 -3.36 -17.10 -6.88 -1.64 -5.93
8.58 80.00 0.00 0.00 0.00 82.36 -3.22 82.93 -3.47 -16.95 -6.82 -3.29 -7.96
8.59 80.00 0.00 0.00 0.00 82.36 -3.22 82.93 -3.35 -0.25 7.27 -3.37 -5.67
8.61 80.00 0.00 0.00 0.00 82.41 -4.40 82.65 -3.46 -17.05 -6.84 -5.10 -5.62
8.62 80.00 0.00 0.00 0.00 82.33 -2.04 82.36 -2.98 -18.48 30.11 -6.95 -2.61
8.64 80.00 0.00 0.00 0.00 82.36 -3.22 82.36 -2.98 0.00 0.00 -5.29 -0.47
8.66 80.00 0.00 0.00 0.00 82.50 -6.77 82.37 -3.45 1.05 -28.98 -6.83 -2.63
8.67 80.00 0.00 0.00 0.00 82.36 -3.22 82.38 -3.57 0.23 -7.08 -6.81 -3.34
8.69 80.00 0.00 0.00 0.00 82.36 -3.22 82.38 -3.69 0.24 -7.42 -6.78 -4.08
8.71 80.00 0.00 0.00 0.00 82.45 -5.59 82.39 -3.81 0.27 -7.30 -6.80 -3.39
8.72 80.00 0.00 0.00 0.00 82.33 -2.04 82.38 -3.69 -0.23 7.25 -5.12 -1.98
8.74 80.00 0.00 0.00 0.00 82.41 -4.40 82.39 -3.81 0.25 -7.32 -3.40 -2.03
8.75 80.00 0.00 0.00 0.00 82.36 -3.22 82.39 -3.81 0.00 -0.00 -3.37 -2.76
8.77 80.00 0.00 0.00 0.00 82.36 -3.22 82.38 -3.69 -0.26 7.37 -1.69 -1.34
8.79 80.00 0.00 0.00 0.00 82.41 -4.40 82.39 -3.93 0.49 -14.52 0.20 -5.80
8.80 80.00 0.00 0.00 0.00 82.33 -2.04 82.39 -3.81 -0.24 7.33 0.18 -5.07
8.82 80.00 0.00 0.00 0.00 82.29 -0.86 82.37 -3.22 -1.25 36.01 -0.05 1.43
8.84 80.00 0.00 0.00 0.00 82.36 -3.22 82.37 -3.22 0.00 0.00 -0.07 2.14
8.85 80.00 0.00 0.00 0.00 82.33 -2.04 82.36 -3.10 -0.24 7.32 -0.12 3.61
8.87 80.00 0.00 0.00 0.00 82.36 -3.22 82.35 -2.86 -0.54 14.86 -0.20 5.83
8.88 80.00 0.00 0.00 0.00 82.36 -3.22 82.36 -2.98 0.23 -7.24 -0.15 4.38
8.90 80.00 0.00 0.00 0.00 82.45 -5.59 82.36 -3.10 0.27 -7.13 -0.15 4.40
8.92 80.00 0.00 0.00 0.00 82.45 -5.59 82.37 -3.34 0.52 -14.36 -0.10 2.96
8.93 80.00 0.00 0.00 0.00 85.16 -3.30 82.65 -3.34 17.36 -0.51 1.66 2.18
8.95 80.00 0.00 0.00 0.00 82.36 -3.22 82.65 -3.23 -0.25 7.26 1.59 4.35
8.97 80.00 0.00 0.00 0.00 82.33 -2.04 82.65 -3.23 -0.00 0.00 1.61 3.62
8.98 80.00 0.00 0.00 0.00 82.36 -3.22 82.65 -3.46 0.44 -14.28 1.78 -1.41
9.00 80.00 0.00 0.00 0.00 85.16 -3.30 82.93 -3.47 17.48 -0.51 3.53 -1.46
9.01 80.00 0.00 0.00 0.00 82.36 -3.22 82.94 -3.59 0.23 -7.02 3.57 -2.89
9.03 80.00 0.00 0.00 0.00 82.33 -2.04 82.93 -3.47 -0.24 7.40 3.60 -3.64
9.05 80.00 0.00 0.00 0.00 82.33 -2.04 82.93 -3.35 -0.24 7.45 3.56 -2.17
9.06 80.00 0.00 0.00 0.00 82.36 -3.22 82.92 -3.12 -0.52 14.36 3.48 -0.02
9.08 80.00 0.00 0.00 0.00 82.33 -2.04 82.91 -2.76 -0.75 21.70 3.35 3.58
9.10 80.00 0.00 0.00 0.00 85.12 -2.11 82.90 -2.64 -0.25 7.35 1.59 4.37
9.11 80.00 0.00 0.00 0.00 82.50 -6.77 82.92 -3.00 0.83 -22.17 1.70 1.43
9.13 80.00 0.00 0.00 0.00 82.45 -5.59 82.93 -3.35 0.76 -21.81 1.77 -0.75
9.14 80.00 0.00 0.00 0.00 82.33 -2.04 82.93 -3.23 -0.23 7.01 1.71 1.37
