#Task Selector: 5
#PID Parameters: kp: 0.09, kd: 0.04, ki: 0.01
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
11.04 80.00 0.00 0.00 0.00 76.79 1.60 76.00 1.73 15.58 -0.28 12.60 -3.43
11.05 80.00 0.00 0.00 0.00 76.77 2.77 76.26 1.85 21.07 8.93 14.71 -2.54
11.07 80.00 0.00 0.00 0.00 74.19 -0.67 76.27 1.50 0.50 -23.65 16.54 -4.93
11.08 80.00 0.00 0.00 0.00 79.49 1.55 76.54 1.61 17.60 7.35 16.48 -3.37
11.09 80.00 0.00 0.00 0.00 76.77 2.77 76.80 1.60 18.82 -0.30 18.37 -4.18
11.11 80.00 0.00 0.00 0.00 76.79 1.60 77.07 1.60 18.28 -0.33 18.39 -2.61
11.12 80.00 0.00 0.00 0.00 76.79 1.60 77.07 1.72 -0.18 8.03 16.49 -0.96
11.14 80.00 0.00 0.00 0.00 76.77 2.77 77.06 1.83 -0.15 7.74 14.74 -0.15
11.15 80.00 0.00 0.00 0.00 76.77 2.77 77.06 1.95 -0.16 8.10 12.84 2.30
11.17 80.00 0.00 0.00 0.00 79.47 2.72 77.06 1.95 0.00 0.00 9.14 1.56
11.18 80.00 0.00 0.00 0.00 76.77 2.77 77.06 2.07 -0.16 8.01 7.56 2.39
11.20 80.00 0.00 0.00 0.00 76.79 1.60 77.06 1.95 0.16 -8.01 5.47 0.69
11.21 80.00 0.00 0.00 0.00 79.52 0.38 77.59 2.05 36.82 7.27 9.10 3.78
11.23 80.00 0.00 0.00 0.00 79.47 2.72 77.59 2.17 -0.14 6.64 7.33 3.71
11.24 80.00 0.00 0.00 0.00 79.45 3.89 77.86 2.28 22.18 9.32 7.66 4.68
11.26 80.00 0.00 0.00 0.00 76.77 2.77 77.86 2.40 -0.15 7.31 5.82 5.44
11.27 80.00 0.00 0.00 0.00 79.47 2.72 78.12 2.51 20.63 8.64 7.90 5.50
11.29 80.00 0.00 0.00 0.00 79.47 2.72 78.39 2.51 17.99 -0.30 9.72 4.70
11.30 80.00 0.00 0.00 0.00 76.82 0.44 78.40 2.28 0.33 -15.82 9.77 2.31
11.31 80.00 0.00 0.00 0.00 79.47 2.72 78.40 2.28 0.00 0.00 9.77 2.31
11.33 80.00 0.00 0.00 0.00 76.77 2.77 78.40 2.28 0.00 -0.00 9.78 1.50
11.34 80.00 0.00 0.00 0.00 76.77 2.77 78.40 2.39 -0.17 8.41 9.75 3.15
11.36 80.00 0.00 0.00 0.00 79.49 1.55 78.39 2.51 -0.18 7.90 6.05 3.21
11.37 80.00 0.00 0.00 0.00 76.79 1.60 78.13 2.40 -18.12 -7.59 4.25 1.79
11.39 80.00 0.00 0.00 0.00 79.49 1.55 78.13 2.16 0.31 -15.95 2.06 -0.74
11.40 80.00 0.00 0.00 0.00 76.79 1.60 78.13 2.05 0.16 -8.09 2.10 -2.28
11.42 80.00 0.00 0.00 0.00 79.49 1.55 78.14 1.93 0.17 -8.01 0.05 -3.95
11.43 80.00 0.00 0.00 0.00 79.55 -0.79 78.14 1.58 0.56 -23.92 -1.69 -6.31
11.45 80.00 0.00 0.00 0.00 79.49 1.55 78.41 1.69 18.10 7.56 0.08 -3.97
11.46 80.00 0.00 0.00 0.00 79.49 1.55 78.41 1.57 0.16 -7.91 0.10 -4.76
11.48 80.00 0.00 0.00 0.00 79.49 1.55 78.69 1.45 18.94 -8.46 1.99 -5.61
11.49 80.00 0.00 0.00 0.00 74.14 1.65 78.42 1.34 -17.50 -7.42 0.26 -7.19
11.50 80.00 0.00 0.00 0.00 79.52 0.38 78.43 1.22 0.19 -8.12 0.30 -8.79
11.52 80.00 0.00 0.00 0.00 79.55 -0.79 78.70 0.98 18.58 -16.15 3.97 -9.65
11.53 80.00 0.00 0.00 0.00 76.75 3.93 78.43 1.22 -19.40 16.83 2.00 -6.37
11.55 80.00 0.00 0.00 0.00 74.12 2.81 78.16 1.34 -16.74 7.54 0.31 -4.81
11.56 80.00 0.00 0.00 0.00 79.49 1.55 78.16 1.34 0.00 0.00 0.29 -4.00
11.58 80.00 0.00 0.00 0.00 76.79 1.60 77.88 1.58 -18.51 16.08 -1.62 -0.00
11.59 80.00 0.00 0.00 0.00 74.16 0.49 77.35 1.47 -37.52 -7.47 -7.18 -1.51
11.61 80.00 0.00 0.00 0.00 79.52 0.38 77.35 1.36 0.20 -8.53 -7.18 -1.57
11.62 80.00 0.00 0.00 0.00 79.49 1.55 77.35 1.36 0.00 0.00 -9.07 -0.72
11.63 80.00 0.00 0.00 0.00 79.49 1.55 77.89 1.35 36.79 -0.68 -3.64 -0.05
11.65 80.00 0.00 0.00 0.00 76.77 2.77 77.61 1.59 -19.88 17.26 -5.65 2.49
