#Task Selector: 6
#PID Parameters: kp: 0.09, kd: 0.04, ki: 0.02
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
0.02 0.00 0.00 0.00 0.00 2.43 5.55 0.24 0.55 15.17 34.68 1.52 3.47
0.03 0.00 0.00 0.00 0.00 2.43 5.55 0.49 1.11 14.05 32.13 2.92 6.68
0.05 0.00 0.00 0.00 0.00 3.51 6.63 0.84 1.77 21.92 41.42 5.11 10.82
0.07 0.00 0.00 0.00 0.00 2.43 6.63 1.08 2.44 14.94 40.84 6.61 14.91
0.08 0.00 0.00 0.00 0.00 3.51 7.72 1.43 3.21 20.74 45.60 8.68 19.47
0.10 0.00 0.00 0.00 0.00 2.43 2.29 1.67 3.44 15.48 14.61 10.23 20.93
0.11 0.00 0.00 0.00 0.00 2.43 5.55 1.92 3.99 14.77 33.76 11.71 24.30
0.13 0.00 0.00 0.00 0.00 3.51 5.55 2.27 4.55 21.86 34.54 13.89 27.76
0.15 0.00 0.00 0.00 0.00 3.51 6.63 2.62 5.21 20.94 39.56 15.99 31.71
0.16 0.00 0.00 0.00 0.00 4.60 -4.26 3.08 4.78 28.77 -26.60 18.86 29.05
0.18 0.00 0.00 0.00 0.00 6.77 5.55 3.51 4.78 27.55 -0.01 20.10 25.58
0.20 0.00 0.00 0.00 0.00 3.51 4.46 3.62 4.68 6.65 -6.66 19.36 21.71
0.21 0.00 0.00 0.00 0.00 2.43 5.55 3.51 4.57 -6.34 -6.34 16.54 16.93
0.23 0.00 0.00 0.00 0.00 2.43 2.29 3.51 4.13 0.00 -27.87 15.04 10.06
0.24 0.00 0.00 0.00 0.00 4.60 4.46 3.62 3.81 6.63 -19.88 13.63 3.51
0.26 0.00 0.00 0.00 0.00 5.68 6.63 3.95 4.24 20.32 27.13 14.11 4.76
0.28 0.00 0.00 0.00 0.00 4.60 4.46 4.16 4.13 12.82 -6.42 13.92 0.74
0.29 0.00 0.00 0.00 0.00 6.76 6.63 4.49 4.24 20.65 6.88 13.80 -2.02
0.31 0.00 0.00 0.00 0.00 4.60 3.38 4.60 3.92 6.77 -20.32 12.38 -8.01
0.33 0.00 0.00 0.00 0.00 6.76 7.72 4.81 5.11 13.22 73.25 10.83 1.98
0.34 0.00 0.00 0.00 0.00 4.59 8.80 4.60 5.44 -12.96 19.44 6.78 3.92
0.36 0.00 0.00 0.00 0.00 6.76 6.63 4.92 5.66 20.27 13.52 8.14 5.94
0.37 0.00 0.00 0.00 0.00 6.76 6.63 5.35 5.76 26.77 6.69 11.45 7.24
0.39 0.00 0.00 0.00 0.00 6.76 6.63 5.79 6.20 26.91 26.95 14.14 12.72
0.41 0.00 0.00 0.00 0.00 4.60 4.46 5.79 6.20 0.00 0.00 13.48 14.71
0.42 0.00 0.00 0.00 0.00 6.77 0.11 5.90 5.55 6.87 -41.08 12.13 7.89
0.44 0.00 0.00 0.00 0.00 6.76 6.63 6.11 5.76 13.41 13.42 12.19 9.87
0.46 0.00 0.00 0.00 0.00 6.77 4.46 6.11 5.55 0.01 -13.16 10.13 7.87
0.47 0.00 0.00 0.00 0.00 6.76 7.72 6.33 5.98 13.38 26.81 10.79 12.58
0.49 0.00 0.00 0.00 0.00 6.77 5.55 6.33 5.76 0.01 -13.24 9.47 3.93
0.50 0.00 0.00 0.00 0.00 6.77 5.55 6.55 5.44 13.52 -20.28 12.12 -0.04
0.52 0.00 0.00 0.00 0.00 5.68 6.63 6.44 5.44 -6.69 0.00 9.42 -1.39
0.54 0.00 0.00 0.00 0.00 8.93 7.72 6.66 5.55 13.14 6.56 8.06 -1.40
0.55 0.00 0.00 0.00 0.00 5.68 7.72 6.55 5.65 -6.61 6.61 4.70 -3.44
0.57 0.00 0.00 0.00 0.00 4.59 7.72 6.55 5.98 -0.01 20.88 4.70 -1.35
0.59 0.00 0.00 0.00 0.00 5.68 9.89 6.44 6.96 -6.61 59.14 3.36 8.67
0.60 0.00 0.00 0.00 0.00 5.68 6.63 6.33 6.96 -6.65 0.00 1.35 7.33
0.62 0.00 0.00 0.00 0.00 4.59 7.72 6.11 7.28 -13.16 19.74 0.03 10.62
0.63 0.00 0.00 0.00 0.00 4.60 6.63 5.90 7.17 -14.39 -7.19 -2.74 7.22
0.65 0.00 0.00 0.00 0.00 4.59 7.72 5.68 7.39 -13.25 13.26 -4.07 9.87
0.67 0.00 0.00 0.00 0.00 4.60 6.63 5.46 7.50 -13.39 6.70 -6.76 12.57
0.68 0.00 0.00 0.00 0.00 3.51 8.80 5.25 7.72 -13.44 13.44 -7.44 13.91
0.70 0.00 0.00 0.00 0.00 3.51 8.80 4.70 7.83 -30.43 6.10 -11.79 13.87
0.72 0.00 0.00 0.00 0.00 2.43 9.89 4.38 8.04 -21.96 14.65 -13.33 14.67
0.73 0.00 0.00 0.00 0.00 3.51 3.38 4.27 7.61 -6.51 -26.11 -13.98 9.97
0.75 0.00 0.00 0.00 0.00 0.26 7.72 3.73 7.39 -34.65 -13.86 -16.78 2.67
0.76 0.00 0.00 0.00 0.00 0.26 7.72 3.19 7.50 -32.55 6.52 -19.37 3.32
0.78 0.00 0.00 0.00 0.00 0.26 8.80 2.75 7.61 -27.40 6.85 -20.80 2.04
0.80 0.00 0.00 0.00 0.00 -0.83 7.72 2.21 7.72 -33.02 6.61 -22.66 3.42
0.81 0.00 0.00 0.00 0.00 -1.91 6.63 1.56 7.61 -39.69 -6.62 -25.30 1.43
0.83 0.00 0.00 0.00 0.00 -1.91 7.72 0.91 7.72 -41.63 6.94 -28.13 1.45
0.85 0.00 0.00 0.00 0.00 -1.91 6.63 0.37 7.50 -31.76 -12.71 -29.96 -1.16
0.86 0.00 0.00 0.00 0.00 -4.08 6.63 -0.39 7.28 -48.16 -13.78 -31.73 -3.15
0.88 0.00 0.00 0.00 0.00 -1.91 5.55 -0.83 6.85 -25.30 -25.31 -32.07 -7.15
0.89 0.00 0.00 0.00 0.00 -4.08 4.46 -1.59 6.96 -49.26 7.03 -36.34 -3.83
0.91 0.00 0.00 0.00 0.00 -4.08 6.63 -2.02 6.85 -26.34 -6.60 -35.51 -3.11
0.93 0.00 0.00 0.00 0.00 -6.25 5.54 -2.67 6.63 -38.18 -12.75 -36.07 -5.03
0.94 0.00 0.00 0.00 0.00 -6.25 5.54 -3.32 6.31 -42.71 -21.37 -37.60 -7.86
0.96 0.00 0.00 0.00 0.00 -6.26 4.46 -3.86 5.98 -31.71 -19.04 -37.47 -10.42
0.97 0.00 0.00 0.00 0.00 -6.26 3.37 -4.30 5.65 -28.29 -21.24 -36.33 -11.88
0.99 0.00 0.00 0.00 0.00 -6.26 3.37 -4.73 5.22 -27.37 -27.37 -34.91 -15.31
1.01 0.00 0.00 0.00 0.00 -6.26 3.37 -5.17 4.89 -26.37 -19.80 -34.37 -16.02
1.02 0.00 0.00 0.00 0.00 -8.43 3.37 -5.60 4.57 -26.51 -19.89 -32.20 -16.63
1.04 0.00 0.00 0.00 0.00 -8.44 1.19 -6.26 4.13 -40.65 -27.15 -33.74 -16.82
1.06 0.00 0.00 0.00 0.00 -10.62 0.09 -6.91 3.69 -40.76 -27.23 -32.89 -20.24
1.07 0.00 0.00 0.00 0.00 -8.44 0.10 -7.35 3.04 -26.65 -39.92 -32.92 -23.58
1.09 0.00 0.00 0.00 0.00 -8.45 -0.99 -7.57 2.39 -13.02 -38.84 -30.40 -26.18
1.11 0.00 0.00 0.00 0.00 -9.54 -1.00 -7.89 1.73 -20.42 -40.70 -28.17 -28.12
1.12 0.00 0.00 0.00 0.00 -8.45 -2.09 -8.11 1.08 -13.53 -40.34 -26.36 -30.25
1.14 0.00 0.00 0.00 0.00 -8.45 -0.99 -8.33 0.64 -13.69 -27.30 -24.90 -30.85
1.15 0.00 0.00 0.00 0.00 -8.45 -2.09 -8.55 0.09 -13.40 -33.34 -23.50 -31.45
1.17 0.00 0.00 0.00 0.00 -10.63 -1.00 -8.99 -0.34 -26.95 -26.95 -23.56 -32.16
1.19 0.00 0.00 0.00 0.00 -10.63 -2.10 -9.21 -0.89 -13.34 -33.12 -22.24 -33.49
1.20 0.00 0.00 0.00 0.00 -9.55 -3.19 -9.32 -1.33 -6.79 -26.84 -18.85 -33.46
1.22 0.00 0.00 0.00 0.00 -9.55 -3.19 -9.21 -1.65 6.66 -20.23 -14.11 -32.76
1.24 0.00 0.00 0.00 0.00 -10.63 -2.10 -9.43 -1.87 -13.40 -13.41 -12.79 -30.11
1.25 0.00 0.00 0.00 0.00 -10.64 -3.19 -9.65 -2.09 -13.56 -13.59 -12.84 -27.58
1.27 0.00 0.00 0.00 0.00 -9.55 -4.28 -9.65 -2.42 -0.09 -20.26 -10.81 -25.54
1.28 0.00 0.00 0.00 0.00 -7.37 -4.27 -9.54 -2.64 6.69 -13.50 -8.79 -22.85
1.30 0.00 0.00 0.00 0.00 -8.46 -4.28 -9.55 -2.97 -0.08 -20.43 -7.42 -22.17
1.32 0.00 0.00 0.00 0.00 -10.63 -2.10 -9.76 -2.97 -13.31 -0.05 -7.42 -18.84
1.33 0.00 0.00 0.00 0.00 -7.37 -5.37 -9.44 -3.41 19.34 -25.93 -2.79 -18.74
1.35 0.00 0.00 0.00 0.00 -10.64 -3.19 -9.44 -3.51 -0.03 -6.58 -1.46 -16.08
1.37 0.00 0.00 0.00 0.00 -9.55 -4.28 -9.44 -3.62 -0.03 -7.04 -0.78 -14.10
1.38 0.00 0.00 0.00 0.00 -6.29 -7.56 -9.11 -4.06 20.00 -26.87 0.55 -14.77
1.40 0.00 0.00 0.00 0.00 -8.45 -3.18 -8.90 -4.17 13.23 -6.59 3.22 -14.08
1.41 0.00 0.00 0.00 0.00 -10.63 -1.00 -8.89 -3.95 0.06 13.45 4.58 -11.38
1.43 0.00 0.00 0.00 0.00 -8.45 -0.99 -8.78 -3.62 6.98 20.76 5.29 -7.28
1.45 0.00 0.00 0.00 0.00 -9.55 -4.28 -9.00 -3.62 -13.15 -0.06 3.30 -5.93
1.46 0.00 0.00 0.00 0.00 -6.27 -0.99 -8.78 -3.29 13.92 20.89 4.70 -1.80
1.48 0.00 0.00 0.00 0.00 -6.27 -0.99 -8.35 -3.18 26.55 6.74 8.69 -1.12
1.50 0.00 0.00 0.00 0.00 -6.27 -0.99 -8.24 -2.75 6.72 26.65 7.42 4.13
1.51 0.00 0.00 0.00 0.00 -6.26 0.10 -7.80 -2.42 26.70 20.10 10.10 6.80
1.53 0.00 0.00 0.00 0.00 -6.27 -0.99 -7.47 -2.09 20.70 20.76 12.17 9.58
1.54 0.00 0.00 0.00 0.00 -6.26 1.19 -7.47 -1.21 0.17 54.00 10.19 17.67
1.56 0.00 0.00 0.00 0.00 -6.26 1.19 -7.25 -0.77 13.10 26.13 10.17 20.94
1.58 0.00 0.00 0.00 0.00 -6.26 1.19 -6.81 -0.55 27.47 13.81 12.92 20.98
1.59 0.00 0.00 0.00 0.00 -6.26 1.19 -6.59 -0.34 13.62 13.64 13.58 20.27
1.61 0.00 0.00 0.00 0.00 -6.26 1.19 -6.26 0.21 19.70 32.78 16.86 23.55
1.62 0.00 0.00 0.00 0.00 -6.26 1.19 -6.26 0.43 0.04 14.54 15.48 22.91
1.64 0.00 0.00 0.00 0.00 -6.26 2.28 -6.26 0.76 0.05 20.22 12.83 24.26
1.66 0.00 0.00 0.00 0.00 -6.26 2.28 -6.26 1.08 0.05 19.54 12.16 23.55
1.67 0.00 0.00 0.00 0.00 -4.08 3.37 -6.04 1.41 14.06 21.09 10.89 23.65
1.69 0.00 0.00 0.00 0.00 -8.44 2.28 -6.26 1.74 -12.98 19.53 7.53 23.53
1.71 0.00 0.00 0.00 0.00 -6.26 3.37 -6.26 1.95 0.03 13.65 7.51 19.49
1.72 0.00 0.00 0.00 0.00 -6.26 2.28 -6.26 2.06 0.01 6.66 6.20 17.55
1.74 0.00 0.00 0.00 0.00 -6.26 3.37 -6.26 2.28 0.03 13.44 3.46 17.51
1.75 0.00 0.00 0.00 0.00 -8.44 2.28 -6.48 2.39 -13.05 6.51 0.79 16.80
1.77 0.00 0.00 0.00 0.00 -6.26 3.37 -6.48 2.61 0.03 13.56 -1.17 14.87
1.79 0.00 0.00 0.00 0.00 -6.26 3.37 -6.48 2.82 0.03 13.46 -1.18 14.77
1.80 0.00 0.00 0.00 0.00 -6.26 4.46 -6.48 3.04 0.02 13.49 -1.18 14.09
1.82 0.00 0.00 0.00 0.00 -8.43 3.37 -6.69 3.15 -13.42 6.69 -2.52 12.81
1.84 0.00 0.00 0.00 0.00 -6.26 3.37 -6.91 3.15 -12.94 -0.02 -5.22 10.70
1.85 0.00 0.00 0.00 0.00 -6.26 3.37 -6.69 3.26 13.58 6.81 -2.57 9.42
1.87 0.00 0.00 0.00 0.00 -8.43 4.45 -6.91 3.37 -13.45 6.70 -3.92 8.73
1.88 0.00 0.00 0.00 0.00 -8.43 4.45 -7.13 3.59 -13.25 13.25 -5.24 9.39
1.90 0.00 0.00 0.00 0.00 -8.43 4.45 -7.34 3.69 -13.21 6.58 -6.57 8.70
1.92 0.00 0.00 0.00 0.00 -10.61 4.45 -7.56 3.91 -12.69 12.67 -6.53 9.32
1.93 0.00 0.00 0.00 0.00 -10.62 2.27 -8.00 3.80 -28.05 -7.07 -9.34 7.26
1.95 0.00 0.00 0.00 0.00 -10.61 3.36 -8.43 3.80 -27.19 -0.06 -12.06 5.90
1.97 0.00 0.00 0.00 0.00 -10.62 2.27 -8.87 3.58 -27.95 -14.01 -14.86 3.15
1.98 0.00 0.00 0.00 0.00 -10.61 3.36 -9.09 3.58 -13.47 -0.03 -14.86 2.48
2.00 0.00 0.00 0.00 0.00 -10.61 4.45 -9.52 3.69 -26.54 6.58 -16.22 3.14
2.01 0.00 0.00 0.00 0.00 -10.61 4.45 -9.96 3.80 -26.52 6.57 -20.23 3.12
2.03 0.00 0.00 0.00 0.00 -10.61 3.36 -10.18 3.69 -13.57 -6.80 -20.24 1.77
2.05 0.00 0.00 0.00 0.00 -10.61 3.36 -10.40 3.58 -13.19 -6.61 -20.24 -0.22
2.06 0.00 0.00 0.00 0.00 -10.62 2.27 -10.61 3.36 -13.51 -13.49 -20.27 -2.23
2.08 0.00 0.00 0.00 0.00 -10.62 2.27 -10.61 3.14 -0.04 -13.39 -19.00 -4.83
2.10 0.00 0.00 0.00 0.00 -10.61 3.36 -10.61 3.25 0.02 6.71 -16.20 -3.45
2.11 0.00 0.00 0.00 0.00 -10.62 2.27 -10.61 3.14 -0.02 -6.76 -13.48 -4.12
2.13 0.00 0.00 0.00 0.00 -10.61 3.36 -10.61 3.25 0.02 6.72 -10.68 -2.05
2.15 0.00 0.00 0.00 0.00 -10.62 2.27 -10.61 3.14 -0.02 -6.62 -9.34 -2.71
2.16 0.00 0.00 0.00 0.00 -10.61 3.36 -10.61 3.03 -0.02 -6.33 -6.68 -4.00
2.18 0.00 0.00 0.00 0.00 -10.61 3.36 -10.62 2.92 -0.02 -7.16 -4.03 -5.37
2.19 0.00 0.00 0.00 0.00 -10.62 2.27 -10.62 2.82 -0.02 -6.64 -2.68 -5.36
2.21 0.00 0.00 0.00 0.00 -10.61 3.36 -10.62 2.82 0.00 0.00 -1.36 -4.69
2.23 0.00 0.00 0.00 0.00 -10.62 2.27 -10.62 2.82 0.00 0.00 -0.01 -3.35
2.24 0.00 0.00 0.00 0.00 -10.61 3.36 -10.62 2.92 0.02 6.66 -0.00 -1.34
2.26 0.00 0.00 0.00 0.00 -10.61 3.36 -10.62 2.92 0.00 0.00 -0.01 -2.01
2.27 0.00 0.00 0.00 0.00 -10.62 2.27 -10.62 2.92 0.00 0.00 -0.00 -1.34
2.29 0.00 0.00 0.00 0.00 -10.61 3.36 -10.62 2.92 0.00 0.00 -0.01 -2.01
2.31 0.00 0.00 0.00 0.00 -10.62 2.27 -10.62 2.92 0.00 0.00 -0.00 -1.35
2.32 0.00 0.00 0.00 0.00 -10.61 3.36 -10.62 2.92 0.00 0.00 -0.00 -0.71
2.34 0.00 0.00 0.00 0.00 -8.43 3.37 -10.40 2.92 13.43 0.03 1.34 0.01
2.36 0.00 0.00 0.00 0.00 -10.61 4.45 -10.40 3.14 0.04 13.22 1.35 1.99
2.37 0.00 0.00 0.00 0.00 -10.61 3.36 -10.40 3.14 0.00 0.00 1.35 1.99
2.39 0.00 0.00 0.00 0.00 -8.43 3.37 -10.18 3.25 13.80 6.92 2.73 2.68
2.40 0.00 0.00 0.00 0.00 -8.43 5.54 -9.96 3.47 13.06 13.04 4.03 3.32
2.42 0.00 0.00 0.00 0.00 -6.25 5.54 -9.52 3.69 27.69 13.87 6.80 4.71
2.44 0.00 0.00 0.00 0.00 -10.61 6.62 -9.52 4.12 0.06 26.07 6.81 7.32
2.45 0.00 0.00 0.00 0.00 -10.61 4.45 -9.52 4.23 0.02 6.77 6.81 7.99
2.47 0.00 0.00 0.00 0.00 -7.34 6.63 -9.19 4.67 19.90 26.46 8.80 10.64
2.49 0.00 0.00 0.00 0.00 -8.43 6.63 -8.98 4.99 13.48 20.15 10.15 12.65
2.50 0.00 0.00 0.00 0.00 -6.26 4.46 -8.76 5.10 13.75 6.89 10.18 13.34
2.52 0.00 0.00 0.00 0.00 -8.43 5.54 -8.54 5.21 12.92 6.47 11.47 12.66
2.53 0.00 0.00 0.00 0.00 -6.26 4.46 -8.10 5.32 28.03 7.06 14.27 13.37
2.55 0.00 0.00 0.00 0.00 -6.25 5.54 -7.89 5.54 13.21 13.20 14.21 14.00
2.57 0.00 0.00 0.00 0.00 -6.25 5.54 -7.67 5.54 13.56 0.02 14.26 12.70
2.58 0.00 0.00 0.00 0.00 -6.25 5.54 -7.67 5.54 0.00 0.00 11.49 11.31
2.60 0.00 0.00 0.00 0.00 -6.26 4.46 -7.23 5.32 25.73 -12.81 14.06 7.42
2.62 0.00 0.00 0.00 0.00 -6.26 4.46 -6.80 5.33 27.51 0.05 16.81 6.75
2.63 0.00 0.00 0.00 0.00 -6.26 4.46 -6.69 5.11 6.90 -13.81 15.51 2.72
2.65 0.00 0.00 0.00 0.00 -6.25 5.54 -6.47 5.00 13.60 -6.78 15.52 0.03
2.66 0.00 0.00 0.00 0.00 -6.25 5.54 -6.47 5.11 0.01 6.75 14.15 0.01
2.68 0.00 0.00 0.00 0.00 -6.26 4.46 -6.25 5.00 12.87 -6.41 14.14 -1.27
2.70 0.00 0.00 0.00 0.00 -6.26 4.46 -6.25 5.00 0.00 0.00 11.34 -1.98
2.71 0.00 0.00 0.00 0.00 -6.25 5.54 -6.25 5.00 0.00 0.00 10.02 -3.30
2.73 0.00 0.00 0.00 0.00 -6.25 6.63 -6.25 5.11 0.01 6.92 8.66 -2.61
2.75 0.00 0.00 0.00 0.00 -8.43 4.45 -6.47 5.00 -13.10 -6.56 7.35 -3.27
2.76 0.00 0.00 0.00 0.00 -6.25 5.54 -6.47 5.11 0.01 6.90 4.78 -1.29
2.78 0.00 0.00 0.00 0.00 -6.26 4.46 -6.47 5.11 0.00 0.00 2.03 -1.30
2.79 0.00 0.00 0.00 0.00 -6.26 4.46 -6.47 5.11 0.00 0.00 1.34 0.08
2.81 0.00 0.00 0.00 0.00 -6.25 5.54 -6.47 5.11 0.00 0.00 -0.02 0.76
2.83 0.00 0.00 0.00 0.00 -6.25 5.54 -6.47 5.11 0.00 0.00 -0.02 0.08
2.84 0.00 0.00 0.00 0.00 -6.26 4.46 -6.47 5.11 0.00 0.00 -1.31 0.73
2.86 0.00 0.00 0.00 0.00 -6.25 5.54 -6.47 5.22 0.01 6.60 -1.31 1.39
2.88 0.00 0.00 0.00 0.00 -6.25 5.54 -6.47 5.22 0.00 0.00 -1.31 1.39
2.89 0.00 0.00 0.00 0.00 -6.25 6.63 -6.47 5.22 0.00 -0.00 -1.31 0.69
2.91 0.00 0.00 0.00 0.00 -6.25 6.63 -6.25 5.43 13.70 13.68 1.37 2.72
2.92 0.00 0.00 0.00 0.00 -6.25 5.54 -6.25 5.43 0.00 0.00 1.37 2.03
2.94 0.00 0.00 0.00 0.00 -6.25 5.54 -6.25 5.54 0.01 6.65 1.37 2.69
2.96 0.00 0.00 0.00 0.00 -8.43 4.45 -6.47 5.54 -13.13 -0.02 0.06 2.69
2.97 0.00 0.00 0.00 0.00 -6.26 4.46 -6.47 5.43 -0.01 -6.79 0.06 2.01
2.99 0.00 0.00 0.00 0.00 -6.25 5.54 -6.47 5.43 0.00 0.00 0.06 2.01
3.01 0.00 0.00 0.00 0.00 -6.26 4.46 -6.47 5.43 0.00 0.00 0.06 2.01
3.02 0.67 80.00 125.66 -1.05 -6.26 4.46 -6.47 5.33 -0.01 -6.61 0.06 0.69
3.04 2.75 79.95 125.59 -4.32 -6.25 5.54 -6.47 5.33 0.00 -0.00 0.06 0.69
3.05 4.75 79.86 125.44 -7.46 -6.25 6.63 -6.47 5.33 0.00 0.00 0.06 0.69
3.07 6.83 79.71 125.20 -10.73 -6.26 4.46 -6.47 5.11 -0.02 -13.08 -1.32 -1.99
3.09 8.85 79.51 124.89 -13.90 -6.25 5.54 -6.47 5.11 0.00 0.00 -1.32 -1.99
3.10 10.81 79.27 124.51 -16.99 -4.08 5.55 -6.25 5.11 13.78 0.02 0.06 -2.65
3.12 12.88 78.96 124.03 -20.22 -4.08 6.63 -5.82 5.33 26.24 13.14 4.00 -1.33
3.14 14.86 78.61 123.48 -23.34 -1.91 7.72 -5.39 5.65 27.15 20.37 6.71 1.38
3.15 16.84 78.21 122.85 -26.46 -1.91 7.72 -4.95 5.87 26.94 13.49 9.41 2.73
3.17 18.89 77.74 122.11 -29.67 0.26 8.80 -4.30 6.30 38.97 26.00 13.31 5.33
3.18 20.89 77.22 121.30 -32.82 2.43 10.97 -3.43 6.96 52.75 39.58 18.58 9.95
3.20 22.86 76.67 120.43 -35.90 2.43 10.97 -2.56 7.50 53.44 33.41 23.93 13.29
3.22 24.78 76.06 119.48 -38.93 2.43 13.14 -1.70 8.15 53.98 40.48 29.32 17.34
3.23 26.70 75.41 118.46 -41.94 4.59 13.14 -0.61 9.02 67.47 53.99 36.07 24.05
3.25 28.66 74.69 117.33 -45.01 6.76 15.31 0.69 9.99 78.41 58.81 43.91 29.93
3.27 30.54 73.94 116.15 -47.97 11.11 16.39 2.21 11.08 94.20 67.29 51.96 36.65
3.28 32.35 73.17 114.93 -50.82 11.11 19.65 3.73 12.38 96.77 82.94 59.01 43.63
3.30 34.24 72.30 113.57 -53.79 13.29 20.75 5.25 13.68 91.92 78.77 65.49 49.47
3.31 36.12 71.38 112.13 -56.74 15.48 21.84 6.99 15.10 104.47 84.86 73.24 56.61
3.33 37.92 70.44 110.65 -59.57 19.87 25.14 8.95 16.73 121.27 100.99 81.47 64.11
3.35 39.78 69.41 109.03 -62.49 22.08 25.15 10.91 18.15 116.10 83.79 87.80 68.53
3.36 41.47 68.41 107.46 -65.14 24.32 29.57 13.10 20.01 140.58 119.40 96.52 77.13
3.38 43.18 67.34 105.78 -67.83 28.80 31.83 15.74 21.88 163.73 116.04 107.49 84.69
3.40 44.88 66.23 104.03 -70.49 31.05 31.86 18.39 23.75 164.05 116.14 117.15 90.90
3.41 46.60 65.02 102.14 -73.20 33.34 34.13 21.04 25.63 158.71 112.41 125.18 96.26
3.43 48.21 63.84 100.29 -75.72 37.91 35.34 23.73 27.53 169.15 119.53 132.67 101.49
3.44 49.79 62.62 98.36 -78.21 40.29 38.78 26.64 29.44 182.77 119.78 141.27 105.17
3.46 51.42 61.28 96.26 -80.78 42.61 38.84 29.58 31.25 174.79 107.85 149.56 108.08
3.48 52.93 59.99 94.23 -83.14 47.34 40.12 32.76 33.08 201.91 115.82 159.30 111.17
3.49 54.44 58.62 92.08 -85.51 47.42 42.41 35.52 34.80 170.07 106.67 164.18 111.74
3.51 55.95 57.18 89.82 -87.89 52.20 42.59 38.53 36.55 180.99 104.76 170.67 113.84
3.53 57.37 55.76 87.58 -90.11 54.72 45.01 41.57 38.09 190.23 96.65 175.64 111.56
3.54 58.77 54.28 85.26 -92.32 57.12 43.95 44.40 39.30 174.39 74.62 176.71 107.42
3.56 60.16 52.73 82.83 -94.50 62.04 43.00 47.50 40.42 187.32 67.29 179.03 102.54
3.57 61.45 51.22 80.46 -96.52 64.63 44.30 50.63 41.43 198.49 64.50 183.01 97.75
3.59 62.78 49.58 77.89 -98.62 67.13 43.24 53.55 42.22 173.71 46.99 183.47 90.49
3.61 63.99 48.01 75.42 -100.51 69.86 45.76 56.51 42.92 187.60 44.30 183.95 82.95
3.62 65.11 46.48 73.00 -102.28 74.94 42.45 59.74 43.28 213.14 23.83 187.79 74.54
3.64 66.30 44.77 70.33 -104.14 75.01 43.65 62.51 43.64 167.83 21.44 184.38 65.11
3.65 67.40 43.09 67.69 -105.88 77.64 42.60 65.53 43.65 188.40 1.15 186.21 54.55
3.67 68.52 41.29 64.86 -107.63 77.71 43.80 68.08 43.78 151.31 7.22 183.24 44.80
3.69 69.56 39.51 62.07 -109.27 83.25 44.13 70.93 43.69 174.20 -5.38 181.64 34.60
3.70 70.53 37.75 59.30 -110.79 83.33 45.36 73.55 43.83 163.74 8.79 180.57 28.01
3.72 71.46 35.97 56.50 -112.25 88.88 43.26 76.24 43.86 167.54 1.64 178.60 21.45
3.74 72.35 34.14 53.63 -113.65 88.88 43.26 78.66 43.75 149.96 -6.41 173.74 14.36
3.75 73.19 32.30 50.74 -114.97 88.70 40.80 80.82 43.51 134.09 -15.15 169.78 8.14
3.77 74.00 30.39 47.74 -116.24 94.52 39.92 83.28 42.92 149.35 -35.38 165.96 0.18
3.78 74.75 28.50 44.77 -117.42 94.35 37.45 85.23 42.42 120.19 -30.98 156.66 -5.31
3.80 75.47 26.54 41.68 -118.55 94.27 36.22 87.15 41.68 115.51 -44.57 151.43 -11.91
3.82 76.10 24.68 38.76 -119.54 94.20 34.99 88.81 40.92 106.08 -48.71 143.20 -16.89
3.83 76.71 22.71 35.68 -120.49 98.54 31.52 90.89 39.69 127.38 -75.13 140.80 -25.13
3.85 77.26 20.76 32.61 -121.36 97.08 32.68 92.28 38.55 85.47 -70.76 131.93 -31.67
3.87 77.78 18.72 29.41 -122.17 102.89 24.31 94.23 36.44 117.21 -126.14 127.28 -45.16
3.88 78.24 16.70 26.23 -122.90 102.94 25.54 95.64 34.67 85.10 -107.26 119.03 -56.05
3.90 78.63 14.72 23.13 -123.52 111.08 25.79 97.86 32.92 138.43 -108.94 117.88 -66.30
3.91 78.98 12.72 19.97 -124.07 99.91 27.89 98.98 31.63 69.11 -79.60 111.38 -72.75
3.93 79.28 10.73 16.86 -124.53 101.21 20.59 99.65 29.70 41.89 -120.96 100.64 -81.31
3.95 79.53 8.62 13.54 -124.93 105.92 18.22 100.80 27.77 68.46 -113.82 95.46 -89.59
3.96 79.73 6.60 10.36 -125.24 105.88 15.75 101.97 25.73 71.61 -126.26 91.07 -97.76
3.98 79.87 4.56 7.17 -125.46 105.86 13.29 103.13 23.56 71.95 -133.86 87.66 -106.27
4.00 79.96 2.53 3.97 -125.60 105.86 10.83 103.86 21.49 45.19 -127.74 79.44 -111.53
4.01 80.00 0.54 0.86 -125.66 105.94 4.67 104.75 18.69 56.06 -177.21 76.50 -122.18
4.03 79.98 -1.56 -2.45 -125.64 105.94 4.67 105.05 16.73 18.19 -117.17 66.60 -121.28
4.04 79.92 -3.56 -5.59 -125.54 102.85 1.05 105.05 14.28 -0.57 -154.04 58.03 -125.96
4.06 79.80 -5.63 -8.84 -125.35 106.13 -1.51 104.55 11.55 -29.95 -165.42 41.19 -131.61
4.08 79.64 -7.63 -11.99 -125.09 100.02 -6.23 104.56 8.13 0.69 -213.44 34.35 -144.99
