#Task Selector: 4
#PID Parameters: kp: 0.50, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 -2.94 8.47 24.24 -6.50 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -3.31 8.10 20.26 -4.49 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -2.21 8.47 16.43 -2.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -3.31 8.47 12.29 -0.24 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -5.15 8.10 8.21 1.88 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -2.57 7.74 4.38 3.97 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -5.52 8.47 0.22 6.09 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -5.52 9.58 -3.94 8.32 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -5.89 9.94 -3.94 8.58 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -5.89 9.94 -4.23 8.73 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -6.99 10.31 -4.64 8.91 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -7.36 9.95 -5.04 9.10 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -7.36 10.68 -5.56 9.32 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -7.36 10.68 -5.96 9.54 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -6.26 10.68 -6.07 9.80 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -8.10 11.42 -6.63 10.17 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 4.07 -9.65 -5.67 8.35 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 4.08 -11.91 -4.71 6.20 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 4.08 -13.04 -3.71 3.91 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 4.08 -13.04 -2.71 1.61 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -11.81 13.28 -3.19 1.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -8.48 14.74 -3.31 2.38 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -6.63 13.63 -3.23 2.68 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 -4.79 13.63 -2.98 2.97 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 2.27 43.24 -2.12 6.23 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 5.28 41.68 -0.79 9.26 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.32 41.35 -0.06 14.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.11 42.94 0.74 19.84 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.58 40.21 1.69 25.17 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.00 42.18 2.68 30.69 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.37 41.79 5.30 33.54 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.00 42.57 7.55 36.32 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.76 42.19 9.69 39.18 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.02 43.76 11.57 42.19 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.39 42.97 12.78 42.16 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.63 43.36 13.62 42.33 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.63 42.96 13.85 42.49 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.41 44.16 14.08 42.61 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 15.94 44.58 14.31 43.05 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.90 45.32 14.21 43.37 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.51 44.92 14.02 43.68 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.66 44.94 13.99 43.92 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.28 44.93 13.84 44.19 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.27 44.54 13.76 44.27 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.52 45.32 13.58 44.50 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 10.61 44.89 13.27 44.66 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.26 44.14 13.24 44.78 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.01 46.09 12.90 44.97 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.39 46.10 12.44 45.12 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.14 45.71 12.37 45.16 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.00 45.69 12.21 45.24 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.77 46.10 12.03 45.35 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 10.62 45.69 11.76 45.43 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.38 45.70 11.57 45.54 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 10.99 44.50 11.42 45.46 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.13 44.52 11.57 45.42 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.51 44.53 11.49 45.46 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.01 42.97 11.79 45.15 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.99 41.78 12.05 44.72 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 15.10 39.84 12.35 44.13 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 18.51 38.73 13.10 43.44 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 20.01 37.20 13.92 42.55 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 20.01 37.20 14.86 41.70 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 64.97 -13.88 20.22 35.74 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 64.97 -13.88 25.62 29.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 61.91 -13.51 30.60 24.10 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 64.59 -13.50 35.81 18.29 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 65.36 -12.34 40.94 12.76 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 66.49 -11.94 46.19 7.39 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 66.11 -12.72 51.29 2.14 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 66.12 -11.95 56.05 -2.93 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 69.05 -14.60 60.96 -8.11 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 66.51 -10.40 65.61 -12.87 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 71.97 -13.01 66.31 -12.79 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 67.25 -11.17 66.54 -12.51 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 68.36 -11.92 67.18 -12.35 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 67.98 -12.31 67.52 -12.24 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 69.47 -11.52 67.93 -12.15 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 70.53 -13.43 68.33 -12.30 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.84 -11.18 68.11 -12.15 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 69.47 -11.52 68.44 -12.11 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 70.88 -13.80 68.62 -12.03 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 67.63 -10.01 68.74 -11.99 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 67.64 -9.23 68.30 -11.61 0.00 0.00 0.00 0.00
