#Task Selector: 5
#PID Parameters: kp: 0.03, kd: 0.04, ki: 0.01
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
5.33 80.00 0.00 0.00 0.00 4.60 -3.16 2.43 -3.60 40.20 6.75 25.35 2.00
5.34 80.00 0.00 0.00 0.00 6.78 -3.16 3.08 -3.49 40.45 6.76 28.02 2.67
5.36 80.00 0.00 0.00 0.00 8.96 -4.26 3.95 -3.60 53.64 -6.80 32.06 1.32
5.38 80.00 0.00 0.00 0.00 8.95 -2.08 4.60 -3.49 39.97 6.64 33.43 1.32
5.39 80.00 0.00 0.00 0.00 8.95 -2.08 5.47 -3.27 52.77 13.22 37.34 3.33
5.41 80.00 0.00 0.00 0.00 11.13 -3.18 6.34 -3.28 52.37 -0.10 39.96 2.66
5.43 80.00 0.00 0.00 0.00 11.13 -3.18 7.21 -3.17 55.02 6.81 44.09 3.34
5.44 80.00 0.00 0.00 0.00 13.30 -1.00 8.30 -2.84 67.11 20.09 48.18 6.01
5.46 80.00 0.00 0.00 0.00 13.31 -3.18 9.17 -2.84 53.51 -0.14 49.53 5.33
5.47 80.00 0.00 0.00 0.00 15.49 -2.10 10.26 -2.74 68.22 6.65 52.33 5.99
5.49 80.00 0.00 0.00 0.00 15.50 -3.20 11.35 -2.74 66.35 -0.20 54.94 5.29
5.51 80.00 0.00 0.00 0.00 17.68 -2.11 12.44 -2.64 66.52 6.42 57.55 5.26
5.52 80.00 0.00 0.00 0.00 17.67 0.08 13.31 -2.20 53.70 26.74 57.55 8.61
5.54 80.00 0.00 0.00 0.00 19.88 -2.12 14.41 -2.21 68.94 -0.30 60.45 7.92
5.56 80.00 0.00 0.00 0.00 19.89 -3.22 15.50 -2.32 66.48 -6.96 61.82 5.90
5.57 80.00 0.00 0.00 0.00 19.88 -2.12 16.38 -2.22 53.56 6.44 61.94 6.55
5.59 80.00 0.00 0.00 0.00 22.09 -3.24 17.47 -2.22 67.69 -0.38 63.21 5.84
5.61 80.00 0.00 0.00 0.00 24.29 -2.16 18.57 -2.34 66.99 -7.06 63.20 3.12
5.62 80.00 0.00 0.00 0.00 24.29 -2.16 19.67 -2.24 67.39 6.31 64.58 3.77
5.64 80.00 0.00 0.00 0.00 24.28 -1.06 20.55 -2.13 54.58 6.47 63.22 3.75
5.65 80.00 0.00 0.00 0.00 26.49 0.02 21.65 -1.81 67.08 19.64 63.29 5.73
5.67 80.00 0.00 0.00 0.00 28.72 0.01 22.75 -1.60 67.21 12.90 63.36 6.38
5.69 80.00 0.00 0.00 0.00 28.73 -1.09 23.85 -1.71 69.52 -7.36 64.94 2.97
5.70 80.00 0.00 0.00 0.00 30.98 -2.22 24.96 -1.72 66.73 -0.55 64.72 2.95
5.72 80.00 0.00 0.00 0.00 30.96 -1.11 26.07 -1.51 69.35 13.20 65.01 4.96
5.73 80.00 0.00 0.00 0.00 33.21 -1.14 27.41 -1.41 80.33 5.96 67.69 4.91
5.75 80.00 0.00 0.00 0.00 33.22 -2.24 28.52 -1.31 74.69 6.69 68.39 5.62
5.77 80.00 0.00 0.00 0.00 33.22 -2.24 29.41 -1.32 54.61 -0.52 67.15 6.27
5.78 80.00 0.00 0.00 0.00 33.21 -1.14 30.30 -1.22 54.28 6.21 65.84 6.26
5.80 80.00 0.00 0.00 0.00 33.22 -2.24 31.20 -1.34 55.22 -7.31 65.90 4.89
5.82 80.00 0.00 0.00 0.00 37.73 -0.08 32.32 -1.35 68.25 -0.62 66.02 2.86
5.83 80.00 0.00 0.00 0.00 37.74 -1.19 33.22 -1.47 55.84 -7.38 64.88 0.83
5.85 80.00 0.00 0.00 0.00 37.73 -0.08 34.12 -1.37 55.17 6.22 63.45 2.19
5.86 80.00 0.00 0.00 0.00 37.74 -1.19 34.80 -1.26 43.22 6.59 61.10 2.90
5.88 80.00 0.00 0.00 0.00 40.02 -0.10 35.71 -1.16 55.15 6.16 59.68 2.20
5.90 80.00 0.00 0.00 0.00 40.02 -0.10 36.39 -1.06 42.56 6.46 55.90 2.25
5.91 80.00 0.00 0.00 0.00 42.30 0.98 37.29 -0.74 53.94 19.14 53.83 3.50
5.93 80.00 0.00 0.00 0.00 42.32 -0.13 38.20 -0.53 55.38 12.86 53.90 4.83
5.94 80.00 0.00 0.00 0.00 42.32 -0.13 39.11 -0.43 57.98 6.41 54.27 4.85
5.96 80.00 0.00 0.00 0.00 42.30 0.98 40.02 -0.10 56.38 20.01 54.39 7.58
5.98 80.00 0.00 0.00 0.00 42.30 0.98 40.48 0.00 27.87 6.46 50.35 8.29
5.99 80.00 0.00 0.00 0.00 42.32 -0.13 40.94 0.11 27.44 6.33 47.51 9.66
6.01 80.00 0.00 0.00 0.00 44.62 0.96 41.62 0.21 40.95 6.14 46.09 9.65
6.03 80.00 0.00 0.00 0.00 44.63 -0.16 42.31 0.31 43.34 6.46 46.10 9.64
6.04 80.00 0.00 0.00 0.00 46.95 0.93 43.01 0.42 42.69 6.34 44.85 9.66
6.06 80.00 0.00 0.00 0.00 46.97 -0.19 43.70 0.41 43.88 -0.55 44.98 8.96
6.08 80.00 0.00 0.00 0.00 44.62 0.96 43.93 0.41 14.40 -0.16 41.03 7.03
6.09 80.00 0.00 0.00 0.00 46.95 0.93 44.40 0.51 28.33 6.46 38.33 6.39
6.11 80.00 0.00 0.00 0.00 46.95 0.93 44.86 0.62 28.87 6.59 35.41 6.41
6.12 80.00 0.00 0.00 0.00 44.63 -0.16 45.09 0.50 13.81 -6.76 31.16 3.73
6.14 80.00 0.00 0.00 0.00 46.95 0.93 45.56 0.50 29.35 -0.34 31.30 3.05
6.16 80.00 0.00 0.00 0.00 44.63 -0.16 45.79 0.50 14.16 -0.18 29.98 2.40
6.17 80.00 0.00 0.00 0.00 46.95 0.93 46.02 0.49 14.63 -0.17 27.34 1.77
6.19 80.00 0.00 0.00 0.00 46.95 0.93 46.26 0.60 14.14 6.62 24.43 1.79
6.21 80.00 0.00 0.00 0.00 46.95 0.93 46.26 0.60 0.00 0.00 20.16 1.15
6.22 80.00 0.00 0.00 0.00 44.63 -0.16 46.02 0.60 -14.55 0.19 14.31 1.23
6.24 80.00 0.00 0.00 0.00 44.63 -0.16 46.02 0.49 0.09 -6.84 12.88 0.56
6.25 80.00 0.00 0.00 0.00 46.97 -0.19 46.03 0.38 0.09 -6.94 10.06 -0.78
6.27 80.00 0.00 0.00 0.00 46.95 0.93 46.03 0.38 0.00 0.00 7.17 -1.44
6.29 80.00 0.00 0.00 0.00 46.97 -0.19 46.26 0.38 13.89 -0.18 7.18 -0.78
6.30 80.00 0.00 0.00 0.00 46.94 2.04 46.26 0.49 -0.09 7.02 4.24 -0.05
6.32 80.00 0.00 0.00 0.00 46.94 2.04 46.49 0.71 14.00 13.38 4.22 1.31
6.34 80.00 0.00 0.00 0.00 46.97 -0.19 46.49 0.60 0.09 -7.04 2.77 0.62
6.35 80.00 0.00 0.00 0.00 46.94 2.04 46.49 0.71 -0.08 6.73 1.35 0.63
6.37 80.00 0.00 0.00 0.00 46.95 0.93 46.49 0.71 0.00 0.00 1.35 0.63
6.38 80.00 0.00 0.00 0.00 46.94 2.04 46.72 0.93 14.60 13.95 4.26 2.01
6.40 80.00 0.00 0.00 0.00 46.95 0.93 46.95 1.04 14.32 6.71 5.68 3.36
6.42 80.00 0.00 0.00 0.00 46.95 0.93 46.95 1.15 -0.09 6.78 5.67 4.73
6.43 80.00 0.00 0.00 0.00 46.97 -0.19 46.95 1.04 0.09 -6.83 5.67 4.05
6.45 80.00 0.00 0.00 0.00 44.63 -0.16 46.72 1.04 -14.52 0.19 2.83 4.09
6.47 80.00 0.00 0.00 0.00 46.95 0.93 46.72 0.93 0.08 -6.95 2.85 2.69
6.48 80.00 0.00 0.00 0.00 46.95 0.93 46.72 0.82 0.08 -6.85 1.46 0.67
6.50 80.00 0.00 0.00 0.00 46.95 0.93 46.72 0.93 -0.09 6.95 1.44 2.07
6.51 80.00 0.00 0.00 0.00 46.94 2.04 46.72 0.93 -0.00 0.00 1.45 1.39
6.53 80.00 0.00 0.00 0.00 46.94 2.04 46.72 1.04 -0.09 7.14 1.44 2.11
6.55 80.00 0.00 0.00 0.00 46.97 -0.19 46.72 0.82 0.17 -13.12 -0.00 -0.60
6.56 80.00 0.00 0.00 0.00 46.95 0.93 46.72 0.82 0.00 0.00 -1.44 -1.27
6.58 80.00 0.00 0.00 0.00 46.94 2.04 46.72 0.93 -0.08 6.90 -1.44 -1.26
6.60 80.00 0.00 0.00 0.00 46.94 2.04 46.72 1.15 -0.18 14.15 -1.46 0.84
6.61 80.00 0.00 0.00 0.00 46.94 2.04 46.95 1.37 13.62 13.01 1.35 2.12
6.63 80.00 0.00 0.00 0.00 49.29 2.02 47.18 1.48 14.69 6.85 2.81 3.50
6.65 80.00 0.00 0.00 0.00 46.94 2.04 47.18 1.59 -0.08 6.95 2.79 4.88
6.66 80.00 0.00 0.00 0.00 49.29 2.02 47.41 1.70 13.61 6.34 4.16 4.82
6.68 80.00 0.00 0.00 0.00 51.66 1.99 47.88 1.70 30.39 -0.35 7.20 4.79
6.69 80.00 0.00 0.00 0.00 51.69 -0.26 48.36 1.47 29.00 -14.03 10.11 2.67
6.71 80.00 0.00 0.00 0.00 51.67 0.87 48.83 1.57 28.91 6.48 12.99 4.63
6.72 80.00 0.00 0.00 0.00 51.67 0.87 49.30 1.57 28.54 -0.37 15.84 4.59
6.74 80.00 0.00 0.00 0.00 51.67 0.87 49.78 1.45 31.90 -7.93 19.04 3.11
6.76 80.00 0.00 0.00 0.00 51.66 1.99 50.25 1.44 29.74 -0.34 22.03 1.66
6.77 80.00 0.00 0.00 0.00 51.66 1.99 50.72 1.44 29.11 -0.34 23.58 0.33
6.79 80.00 0.00 0.00 0.00 51.66 1.99 50.96 1.44 14.12 -0.17 23.52 -0.38
6.81 80.00 0.00 0.00 0.00 51.66 1.99 51.43 1.43 28.82 -0.33 26.42 -1.10
6.82 80.00 0.00 0.00 0.00 51.67 0.87 51.67 1.32 14.91 -7.19 26.55 -2.46
6.84 80.00 0.00 0.00 0.00 51.66 1.99 51.67 1.32 0.00 0.00 23.51 -2.42
6.85 80.00 0.00 0.00 0.00 54.05 1.96 51.90 1.54 14.32 13.45 22.04 0.33
6.87 80.00 0.00 0.00 0.00 54.05 1.96 52.14 1.65 14.87 6.83 20.63 0.36
6.89 80.00 0.00 0.00 0.00 51.66 1.99 52.14 1.76 -0.09 6.86 17.77 1.08
6.90 80.00 0.00 0.00 0.00 54.05 1.96 52.38 1.87 14.95 6.87 16.08 2.56
6.92 80.00 0.00 0.00 0.00 54.05 1.96 52.62 1.86 14.58 -0.18 14.56 2.58
6.94 80.00 0.00 0.00 0.00 56.47 1.93 53.10 1.86 29.38 -0.38 14.59 2.58
6.95 80.00 0.00 0.00 0.00 56.47 1.93 53.58 1.85 29.75 -0.38 16.15 2.55
6.97 80.00 0.00 0.00 0.00 56.47 1.93 54.06 1.85 27.95 -0.36 16.06 2.55
6.98 80.00 0.00 0.00 0.00 56.44 4.18 54.54 2.18 31.15 21.69 17.68 5.44
7.00 80.00 0.00 0.00 0.00 56.42 5.31 55.01 2.51 29.33 20.43 20.62 7.48
7.02 80.00 0.00 0.00 0.00 56.45 3.05 55.25 2.62 14.67 6.70 20.65 6.81
7.03 80.00 0.00 0.00 0.00 58.89 3.03 55.74 2.73 29.60 6.53 22.13 6.78
7.05 80.00 0.00 0.00 0.00 56.45 3.05 56.21 2.83 29.66 6.60 25.10 6.75
7.07 80.00 0.00 0.00 0.00 58.89 3.03 56.70 2.94 29.58 6.52 26.56 6.72
7.08 80.00 0.00 0.00 0.00 58.87 4.16 57.18 3.16 30.08 13.71 28.11 8.11
7.10 80.00 0.00 0.00 0.00 58.90 1.89 57.42 3.16 14.96 -0.20 26.67 8.12
7.11 80.00 0.00 0.00 0.00 58.87 4.16 57.67 3.38 14.89 13.78 25.19 9.54
7.13 80.00 0.00 0.00 0.00 58.87 4.16 57.91 3.60 14.86 13.76 23.88 10.95
7.15 80.00 0.00 0.00 0.00 61.34 4.13 58.40 3.60 29.68 -0.32 23.73 8.75
7.16 80.00 0.00 0.00 0.00 63.83 4.10 59.14 3.48 45.51 -7.43 25.35 5.96
7.18 80.00 0.00 0.00 0.00 61.34 4.13 59.62 3.58 30.03 6.60 26.89 5.95
7.20 80.00 0.00 0.00 0.00 63.81 5.24 60.12 3.80 29.68 13.34 26.89 6.64
7.21 80.00 0.00 0.00 0.00 61.31 6.40 60.60 4.14 27.93 19.20 26.72 7.89
7.23 80.00 0.00 0.00 0.00 63.80 6.38 61.09 4.47 33.59 22.90 27.12 9.53
7.25 80.00 0.00 0.00 0.00 63.81 5.24 61.59 4.58 28.88 6.33 27.00 8.79
7.26 80.00 0.00 0.00 0.00 63.79 7.51 62.08 5.14 30.92 35.55 28.60 12.37
7.28 80.00 0.00 0.00 0.00 63.81 5.24 62.57 5.25 30.47 6.68 30.15 11.66
7.29 80.00 0.00 0.00 0.00 63.80 6.38 63.06 5.47 31.28 14.09 31.80 11.69
7.31 80.00 0.00 0.00 0.00 63.81 5.24 63.31 5.58 14.84 6.65 30.31 12.39
7.33 80.00 0.00 0.00 0.00 66.32 6.35 63.56 5.81 15.65 14.15 27.33 14.55
7.34 80.00 0.00 0.00 0.00 66.31 7.50 64.06 6.15 30.23 20.46 27.35 15.93
7.36 80.00 0.00 0.00 0.00 66.32 6.35 64.31 6.26 15.61 6.95 25.94 15.30
7.38 80.00 0.00 0.00 0.00 66.32 6.35 64.81 6.25 30.66 -0.26 26.21 13.35
7.39 80.00 0.00 0.00 0.00 68.87 6.33 65.32 6.25 30.57 -0.27 25.91 11.03
7.41 80.00 0.00 0.00 0.00 68.86 7.48 65.82 6.47 30.96 13.74 26.12 11.78
7.42 80.00 0.00 0.00 0.00 68.85 8.62 66.33 6.58 31.08 6.82 26.14 8.90
7.44 80.00 0.00 0.00 0.00 66.31 7.50 66.58 6.81 15.62 14.12 24.65 9.65
7.46 80.00 0.00 0.00 0.00 68.85 8.62 67.08 7.03 31.06 13.83 24.63 9.62
7.47 80.00 0.00 0.00 0.00 68.87 6.33 67.59 7.14 30.89 6.68 26.23 9.62
7.49 80.00 0.00 0.00 0.00 71.45 6.31 68.10 7.14 31.26 -0.28 27.80 8.18
7.51 80.00 0.00 0.00 0.00 68.87 6.33 68.35 7.02 15.72 -7.15 26.34 5.42
7.52 80.00 0.00 0.00 0.00 68.86 7.48 68.61 7.14 15.54 6.88 26.34 5.41
7.54 80.00 0.00 0.00 0.00 68.87 6.33 68.86 7.13 15.98 -0.14 24.87 5.42
7.55 80.00 0.00 0.00 0.00 68.88 5.19 68.86 7.02 0.08 -7.17 21.82 4.73
7.57 80.00 0.00 0.00 0.00 68.86 7.48 68.86 7.02 -0.00 0.00 18.72 3.36
7.59 80.00 0.00 0.00 0.00 68.87 6.33 68.87 6.79 0.11 -13.87 15.63 1.29
7.60 80.00 0.00 0.00 0.00 68.88 5.19 69.12 6.56 15.80 -14.20 15.65 -1.54
7.62 80.00 0.00 0.00 0.00 68.87 6.33 69.13 6.33 0.11 -13.97 12.55 -4.32
7.63 80.00 0.00 0.00 0.00 68.87 6.33 69.13 6.33 0.00 0.00 9.46 -4.99
7.65 80.00 0.00 0.00 0.00 66.33 5.21 68.61 6.22 -31.20 -6.68 3.21 -5.63
7.67 80.00 0.00 0.00 0.00 68.88 5.19 68.62 6.10 0.08 -6.77 1.65 -5.59
7.68 80.00 0.00 0.00 0.00 68.88 5.19 68.62 5.88 0.15 -14.74 0.11 -7.75
7.70 80.00 0.00 0.00 0.00 68.88 5.19 68.62 5.76 0.08 -6.99 -1.48 -8.44
7.72 80.00 0.00 0.00 0.00 68.88 5.19 68.62 5.76 -0.00 0.00 -1.49 -7.72
7.73 80.00 0.00 0.00 0.00 68.90 4.04 68.62 5.42 0.24 -21.75 -1.46 -9.90
7.75 80.00 0.00 0.00 0.00 66.33 5.21 68.37 5.31 -16.32 -7.20 -3.11 -9.23
7.76 80.00 0.00 0.00 0.00 68.91 2.89 68.37 5.08 0.20 -13.89 -4.67 -9.20
7.78 80.00 0.00 0.00 0.00 68.88 5.19 68.37 4.96 0.08 -7.21 -4.67 -8.52
7.80 80.00 0.00 0.00 0.00 68.90 4.04 68.38 4.73 0.17 -14.08 -4.65 -9.93
7.81 80.00 0.00 0.00 0.00 66.33 5.21 68.38 4.73 0.00 -0.00 -1.53 -9.26
7.83 80.00 0.00 0.00 0.00 68.90 4.04 68.38 4.62 0.09 -6.99 -1.53 -9.29
7.85 80.00 0.00 0.00 0.00 68.90 4.04 68.38 4.50 0.10 -7.33 -1.54 -8.54
7.86 80.00 0.00 0.00 0.00 68.91 2.89 68.38 4.27 0.20 -14.21 -1.52 -9.27
7.88 80.00 0.00 0.00 0.00 68.90 4.04 68.38 4.16 0.09 -7.06 -1.51 -9.97
7.89 80.00 0.00 0.00 0.00 68.90 4.04 68.38 4.16 0.00 0.00 -1.54 -7.80
7.91 80.00 0.00 0.00 0.00 71.48 4.00 68.90 4.04 32.12 -7.54 3.31 -7.83
7.93 80.00 0.00 0.00 0.00 68.91 2.89 68.90 4.04 0.00 0.00 3.29 -6.44
7.94 80.00 0.00 0.00 0.00 68.90 4.04 68.90 3.92 0.09 -6.95 3.29 -6.42
7.96 80.00 0.00 0.00 0.00 68.90 4.04 68.90 3.92 0.00 0.00 3.27 -5.01
7.98 80.00 0.00 0.00 0.00 71.50 2.85 69.42 3.69 31.45 -14.37 6.41 -6.45
7.99 80.00 0.00 0.00 0.00 68.93 1.74 69.42 3.46 0.23 -14.12 6.43 -7.16
8.01 80.00 0.00 0.00 0.00 68.90 4.04 69.42 3.46 0.00 0.00 6.42 -6.43
8.02 80.00 0.00 0.00 0.00 68.95 0.59 69.42 3.23 0.26 -14.03 6.42 -6.41
8.04 80.00 0.00 0.00 0.00 68.91 2.89 69.43 3.11 0.11 -6.96 6.43 -6.40
8.06 80.00 0.00 0.00 0.00 68.91 2.89 69.43 3.00 0.11 -7.25 6.44 -7.12
8.07 80.00 0.00 0.00 0.00 71.48 4.00 69.43 3.00 0.00 0.00 3.22 -6.37
8.09 80.00 0.00 0.00 0.00 71.50 2.85 69.69 2.99 15.78 -0.23 4.80 -6.39
8.11 80.00 0.00 0.00 0.00 71.50 2.85 69.95 2.87 15.82 -7.22 6.38 -6.42
8.12 80.00 0.00 0.00 0.00 74.12 2.81 70.47 2.75 31.41 -7.38 9.52 -7.16
8.14 80.00 0.00 0.00 0.00 74.14 1.65 70.73 2.63 17.10 -7.77 8.08 -6.49
8.15 80.00 0.00 0.00 0.00 74.14 1.65 71.25 2.62 31.65 -0.54 11.22 -5.14
8.17 80.00 0.00 0.00 0.00 74.10 3.97 71.77 2.62 32.49 -0.43 14.47 -5.18
8.19 80.00 0.00 0.00 0.00 71.50 2.85 72.03 2.84 15.41 13.71 15.99 -2.41
8.20 80.00 0.00 0.00 0.00 71.48 4.00 72.28 2.95 14.58 6.33 17.44 -1.08
8.22 80.00 0.00 0.00 0.00 74.10 3.97 72.80 3.06 35.61 7.41 20.99 0.39
8.24 80.00 0.00 0.00 0.00 74.12 2.81 73.07 2.94 15.03 -6.80 22.49 -0.29
8.25 80.00 0.00 0.00 0.00 74.12 2.81 73.33 2.94 16.95 -0.26 22.61 -0.29
8.27 80.00 0.00 0.00 0.00 74.16 0.49 73.59 2.70 16.89 -14.95 22.71 -1.07
8.28 80.00 0.00 0.00 0.00 71.52 1.70 73.34 2.59 -15.72 -6.74 18.00 -1.00
8.30 80.00 0.00 0.00 0.00 74.14 1.65 73.34 2.59 -0.00 -0.00 16.29 -0.23
8.32 80.00 0.00 0.00 0.00 74.10 3.97 73.33 2.82 -0.26 14.52 13.10 1.28
8.33 80.00 0.00 0.00 0.00 74.16 0.49 73.34 2.48 0.41 -21.50 9.89 -0.83
8.35 80.00 0.00 0.00 0.00 71.52 1.70 73.34 2.36 0.13 -6.91 8.36 -2.89
8.37 80.00 0.00 0.00 0.00 74.16 0.49 73.61 2.01 16.41 -21.48 8.55 -5.67
8.38 80.00 0.00 0.00 0.00 74.16 0.49 73.61 1.66 0.41 -21.71 5.03 -8.58
8.40 80.00 0.00 0.00 0.00 74.12 2.81 73.61 1.66 0.00 0.00 3.52 -7.90
8.41 80.00 0.00 0.00 0.00 74.08 5.13 73.61 1.89 -0.22 14.21 1.81 -6.45
8.43 80.00 0.00 0.00 0.00 74.16 0.49 73.61 1.89 0.00 0.00 0.12 -4.96
8.45 80.00 0.00 0.00 0.00 74.19 -0.67 73.88 1.66 16.37 -14.50 3.32 -5.74
8.46 80.00 0.00 0.00 0.00 74.16 0.49 73.88 1.54 0.15 -7.10 3.34 -6.45
8.48 80.00 0.00 0.00 0.00 74.19 -0.67 73.89 1.08 0.58 -28.88 3.42 -10.79
8.50 80.00 0.00 0.00 0.00 74.19 -0.67 73.89 0.96 0.17 -7.10 3.40 -9.35
8.51 80.00 0.00 0.00 0.00 74.16 0.49 74.16 0.84 16.53 -7.54 5.04 -9.41
8.53 80.00 0.00 0.00 0.00 71.52 1.70 73.89 0.96 -16.23 7.40 1.78 -6.52
8.54 80.00 0.00 0.00 0.00 74.19 -0.67 73.90 0.84 0.16 -6.88 1.75 -5.04
8.56 80.00 0.00 0.00 0.00 74.19 -0.67 73.90 0.50 0.48 -22.63 1.80 -7.30
8.58 80.00 0.00 0.00 0.00 74.22 -1.83 73.92 -0.20 0.85 -42.27 1.91 -12.95
8.59 80.00 0.00 0.00 0.00 74.14 1.65 73.91 -0.08 -0.15 7.21 1.89 -12.23
8.61 80.00 0.00 0.00 0.00 71.60 -1.77 73.66 -0.19 -15.58 -6.62 -1.30 -11.44
8.63 80.00 0.00 0.00 0.00 74.16 0.49 73.66 -0.19 0.00 0.00 -1.32 -10.73
8.64 80.00 0.00 0.00 0.00 74.19 -0.67 73.66 -0.19 0.00 0.00 -1.38 -7.84
8.66 80.00 0.00 0.00 0.00 74.16 0.49 73.65 -0.08 -0.17 7.17 -1.41 -6.42
8.67 80.00 0.00 0.00 0.00 74.19 -0.67 73.66 -0.19 0.17 -7.20 -3.05 -6.38
8.69 80.00 0.00 0.00 0.00 74.19 -0.67 73.92 -0.43 16.39 -14.52 0.22 -8.58
8.71 80.00 0.00 0.00 0.00 74.19 -0.67 73.92 -0.43 0.00 0.00 0.20 -7.89
8.72 80.00 0.00 0.00 0.00 74.16 0.49 73.92 -0.32 -0.17 7.22 0.13 -4.90
8.74 80.00 0.00 0.00 0.00 74.19 -0.67 73.92 -0.20 -0.19 7.22 0.03 0.05
8.75 80.00 0.00 0.00 0.00 74.16 0.49 73.92 -0.31 0.16 -7.50 0.06 -1.42
8.77 80.00 0.00 0.00 0.00 74.19 -0.67 74.18 -0.20 15.97 6.78 3.22 -0.08
8.79 80.00 0.00 0.00 0.00 74.19 -0.67 74.18 -0.32 0.17 -7.19 3.23 -0.80
8.80 80.00 0.00 0.00 0.00 74.12 2.81 74.17 0.03 -0.46 21.40 3.19 1.34
8.82 80.00 0.00 0.00 0.00 74.16 0.49 74.17 0.03 0.00 0.00 3.20 0.62
8.84 80.00 0.00 0.00 0.00 74.12 2.81 74.17 0.38 -0.46 21.42 3.14 3.48
8.85 80.00 0.00 0.00 0.00 74.14 1.65 74.16 0.61 -0.32 14.26 1.47 6.36
8.87 80.00 0.00 0.00 0.00 74.14 1.65 74.16 0.84 -0.31 13.74 1.44 7.74
8.88 80.00 0.00 0.00 0.00 74.14 1.65 74.15 0.96 -0.16 7.46 1.44 7.76
8.90 80.00 0.00 0.00 0.00 74.14 1.65 74.15 1.19 -0.33 14.55 1.43 8.49
8.92 80.00 0.00 0.00 0.00 74.14 1.65 74.15 1.30 -0.15 7.01 1.40 9.94
8.93 80.00 0.00 0.00 0.00 76.82 0.44 74.41 1.41 16.46 6.93 1.45 9.96
8.95 80.00 0.00 0.00 0.00 76.79 1.60 74.67 1.64 15.58 13.59 2.99 12.04
8.97 80.00 0.00 0.00 0.00 76.77 2.77 74.94 1.64 16.93 -0.27 4.73 9.87
8.98 80.00 0.00 0.00 0.00 74.12 2.81 74.93 1.87 -0.29 14.23 4.70 11.29
9.00 80.00 0.00 0.00 0.00 79.47 2.72 75.47 1.86 31.96 -0.52 7.94 9.10
9.01 80.00 0.00 0.00 0.00 79.49 1.55 76.00 1.85 33.40 -0.61 11.31 7.61
9.03 80.00 0.00 0.00 0.00 76.79 1.60 76.27 1.85 16.29 -0.29 12.97 6.21
9.05 80.00 0.00 0.00 0.00 76.79 1.60 76.53 1.84 15.59 -0.28 14.54 5.43
9.06 80.00 0.00 0.00 0.00 76.79 1.60 76.80 1.84 16.91 -0.31 16.27 3.95
9.08 80.00 0.00 0.00 0.00 79.52 0.38 77.34 1.71 34.12 -8.05 19.70 2.44
9.10 80.00 0.00 0.00 0.00 74.16 0.49 77.07 1.71 -16.24 0.33 16.43 1.78
9.11 80.00 0.00 0.00 0.00 79.52 0.38 77.34 1.59 16.77 -7.52 16.54 -0.33
9.13 80.00 0.00 0.00 0.00 74.19 -0.67 77.08 1.25 -15.37 -20.46 13.31 -2.35
9.14 80.00 0.00 0.00 0.00 79.55 -0.79 77.63 0.89 34.75 -23.03 16.82 -6.07
9.16 80.00 0.00 0.00 0.00 76.79 1.60 77.36 0.78 -16.29 -6.83 11.99 -6.71
9.18 80.00 0.00 0.00 0.00 79.55 -0.79 77.37 0.54 0.35 -14.40 8.69 -8.08
9.19 80.00 0.00 0.00 0.00 74.19 -0.67 77.11 0.32 -15.95 -13.92 5.46 -9.45
9.21 80.00 0.00 0.00 0.00 76.82 0.44 77.11 0.20 0.16 -7.28 3.92 -10.15
9.23 80.00 0.00 0.00 0.00 76.85 -0.73 77.11 -0.03 0.34 -14.31 2.26 -11.55
9.24 80.00 0.00 0.00 0.00 74.16 0.49 76.58 -0.02 -33.26 0.68 -4.47 -10.67
9.26 80.00 0.00 0.00 0.00 79.58 -1.96 77.12 -0.27 33.19 -15.04 0.47 -12.21
9.27 80.00 0.00 0.00 0.00 74.22 -1.83 76.59 -0.49 -31.79 -13.28 -4.39 -12.79
9.29 80.00 0.00 0.00 0.00 76.85 -0.73 76.86 -0.50 16.74 -0.37 -1.18 -10.78
9.31 80.00 0.00 0.00 0.00 76.95 -4.24 76.60 -0.84 -16.06 -21.32 -6.26 -10.61
9.32 80.00 0.00 0.00 0.00 74.22 -1.83 76.34 -1.19 -15.93 -21.26 -6.22 -12.05
9.34 80.00 0.00 0.00 0.00 74.25 -3.00 75.81 -1.41 -31.82 -13.25 -9.44 -11.93
9.36 80.00 0.00 0.00 0.00 76.88 -1.90 76.08 -1.53 16.70 -7.61 -6.17 -11.30
9.37 80.00 0.00 0.00 0.00 79.66 -4.32 76.36 -2.00 17.39 -29.15 -4.45 -13.49
9.39 80.00 0.00 0.00 0.00 74.22 -1.83 76.10 -2.11 -16.14 -6.77 -6.10 -12.74
9.40 80.00 0.00 0.00 0.00 76.95 -4.24 76.38 -2.59 17.32 -29.35 -1.04 -15.74
9.42 80.00 0.00 0.00 0.00 74.29 -4.16 75.85 -2.81 -32.51 -13.50 -7.61 -15.59
9.44 80.00 0.00 0.00 0.00 76.88 -1.90 76.12 -2.81 16.06 -0.39 -2.82 -14.30
9.45 80.00 0.00 0.00 0.00 79.58 -1.96 76.39 -2.94 17.43 -7.88 -2.76 -15.05
9.47 80.00 0.00 0.00 0.00 74.22 -1.83 76.12 -2.70 -15.47 13.61 -2.70 -11.56
9.49 80.00 0.00 0.00 0.00 79.66 -4.32 76.66 -2.95 35.36 -16.16 2.43 -11.04
9.50 80.00 0.00 0.00 0.00 76.88 -1.90 76.92 -2.84 15.88 6.64 7.20 -9.05
