#Task Selector: 4
#PID Parameters: kp: 0.50, kd: 0.00, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
16 0.00 0.00 0.00 0.00 43.47 -2.53 43.83 -2.81 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 41.85 -0.99 43.59 -2.34 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.38 21.78 42.76 0.20 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.99 22.15 41.93 2.63 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 40.68 -3.26 41.61 2.87 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 41.45 -1.37 41.40 3.06 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.38 21.78 40.65 5.65 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.58 21.38 39.90 8.15 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.38 21.78 39.08 10.05 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 42.24 -0.61 39.04 10.01 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 40.27 -2.50 38.72 10.01 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 41.06 -2.12 38.64 9.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 41.49 -4.80 39.15 7.24 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 40.66 -2.12 39.62 4.82 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 41.08 -4.03 39.66 4.74 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 40.27 -2.50 39.54 4.63 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 40.27 -2.88 39.93 2.16 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.97 21.39 39.97 2.16 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.97 21.39 39.93 2.12 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.36 21.01 39.34 4.28 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.58 21.38 38.87 6.67 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 41.04 0.16 38.87 6.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.97 21.01 38.32 9.48 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.87 -2.87 38.24 9.41 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.47 -2.87 38.08 9.52 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 40.24 -0.21 38.08 9.75 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 40.25 -1.35 38.07 9.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 41.46 -2.13 38.62 7.55 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.05 -0.58 38.93 5.35 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.88 -3.25 39.28 2.93 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.07 -0.56 39.43 0.73 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.86 -1.35 39.31 0.58 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.19 21.76 39.24 0.66 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.18 21.38 38.77 3.08 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.18 21.38 38.34 5.51 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.57 21.00 37.87 7.63 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.18 21.38 37.36 9.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.46 -1.35 37.16 9.98 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.44 0.17 37.20 10.05 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.24 1.32 37.04 10.51 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.47 -2.11 37.28 10.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.83 2.45 37.28 10.74 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.88 -3.64 37.74 8.20 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.70 -4.38 38.10 5.62 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.07 -0.94 38.28 3.39 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.27 -2.09 38.55 1.08 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 34.78 20.61 38.51 1.00 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.09 -2.84 38.28 0.85 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 34.79 21.37 37.81 2.97 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.89 -1.31 37.58 2.71 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.09 -2.46 37.34 2.68 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.07 -0.94 37.06 2.34 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.68 -1.32 36.74 2.57 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.30 -2.83 36.50 2.72 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.68 -0.94 36.46 2.72 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.17 20.61 36.15 4.99 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.07 -0.94 36.38 2.84 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.66 0.95 36.34 3.22 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.47 -2.11 36.81 0.87 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.26 2.09 36.84 1.21 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.25 0.18 36.96 1.48 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 34.78 20.99 36.73 3.67 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.68 -1.32 36.73 3.67 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.71 -3.98 36.77 3.55 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.66 0.57 36.77 3.71 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.86 -0.57 37.04 1.59 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -1.32 37.04 1.55 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.84 -0.21 37.36 1.43 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 34.79 21.37 36.89 3.78 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.91 -2.83 36.86 3.29 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.70 -4.38 36.90 2.83 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.18 21.38 36.94 2.87 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.67 0.20 36.94 3.02 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -1.32 36.98 3.29 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.86 -0.57 37.10 3.17 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.10 -3.22 37.02 2.91 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.06 -0.19 37.02 3.02 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.68 -1.70 36.70 2.87 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.28 -0.94 36.85 0.64 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -2.08 36.97 0.72 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.47 -0.95 36.85 1.06 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.67 -0.18 37.00 -1.10 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -1.32 37.04 -1.25 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.48 -2.47 37.08 -1.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -1.32 37.00 -1.44 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.18 21.00 36.81 0.99 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.18 21.00 36.62 3.10 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.05 1.71 36.65 3.44 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.09 -2.84 36.74 3.25 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.28 -1.32 36.66 3.33 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.28 -0.56 36.54 3.37 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.30 -2.83 36.50 3.10 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.29 -2.07 36.42 3.03 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.66 -1.34 36.54 3.14 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.09 -2.84 36.54 2.99 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 34.78 20.61 36.50 2.95 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.87 -1.71 36.77 0.68 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.29 -1.69 36.69 0.34 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -2.08 36.69 0.42 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.07 -0.56 36.77 0.49 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.46 -0.19 36.89 0.53 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.68 -1.32 36.93 0.68 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.07 -0.94 37.01 0.79 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.68 -1.70 36.81 0.76 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.29 -2.07 36.73 0.83 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -1.32 36.96 -1.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.48 -1.71 36.92 -1.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -1.32 37.00 -1.32 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.47 -1.33 37.04 -1.25 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.26 -1.33 37.16 -1.32 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.26 -0.96 37.24 -1.40 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.18 21.00 37.09 0.83 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.08 -1.32 37.09 0.79 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.29 -3.62 37.25 0.60 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.69 -2.08 37.29 0.60 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.85 0.94 37.36 0.83 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.29 -3.24 37.44 0.67 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 36.71 -3.60 37.41 0.45 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.30 -4.00 37.49 0.18 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.48 -2.09 37.41 0.11 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.09 -2.46 37.29 -0.05 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 39.08 -2.86 37.68 -2.43 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.65 -0.58 37.84 -2.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.51 18.75 37.76 -0.12 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.48 -2.47 37.84 -0.16 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.03 6.24 37.76 0.37 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.49 14.93 37.48 2.19 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.22 7.00 37.63 3.25 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.22 8.89 37.63 4.54 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.83 8.13 37.66 5.56 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 33.18 18.69 37.27 7.67 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.03 6.62 37.07 8.62 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 40.29 -4.40 37.23 8.24 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 34.31 14.54 36.91 7.82 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 34.36 18.70 36.60 9.94 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 37.82 7.38 36.68 10.05 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 44.62 7.00 37.59 9.26 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 48.70 -2.59 38.64 8.30 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 48.28 -1.05 39.64 7.30 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 49.55 -6.44 40.81 5.85 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 41.89 -4.81 41.68 3.50 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 43.09 -4.82 42.29 2.35 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 50.72 -3.37 43.33 2.45 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 46.73 -6.41 44.58 0.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 52.34 -4.55 46.37 -1.97 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 51.11 -2.22 47.70 -2.93 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 51.55 -5.70 48.40 -4.20 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 52.74 -3.78 48.80 -4.31 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 54.34 -3.41 49.41 -4.55 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 55.56 -5.35 50.01 -4.44 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 54.36 -5.34 51.26 -4.49 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 55.95 -3.42 52.54 -4.35 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 56.31 4.30 53.10 -3.59 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 56.77 -6.52 54.10 -3.60 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 54.34 -3.41 54.30 -3.48 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 57.96 -6.14 54.99 -3.87 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 54.34 17.02 55.27 -1.60 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 65.01 0.04 56.49 -1.22 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 66.92 -0.35 57.75 -0.92 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 56.35 18.19 57.83 1.44 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 71.32 -8.81 59.53 1.09 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 68.43 -1.51 60.78 1.28 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 68.06 0.04 61.95 0.86 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 59.54 18.60 62.23 3.37 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 70.64 -4.58 63.86 3.25 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 59.93 18.60 64.06 5.72 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 58.74 18.21 64.50 5.84 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 60.72 17.83 64.07 7.62 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 74.82 -11.03 64.86 6.55 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 62.68 18.22 65.49 6.56 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 62.68 18.22 64.62 9.26 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.07 17.83 64.09 11.19 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.46 18.22 63.63 13.01 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.85 17.06 64.06 12.86 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.85 17.83 63.38 15.10 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.85 18.22 63.77 15.06 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.85 18.22 64.28 15.06 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 64.23 19.00 64.63 15.18 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.85 18.22 63.54 18.11 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 63.07 19.00 63.57 18.18 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 62.29 20.16 63.54 18.38 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 59.55 21.31 63.18 18.72 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 73.14 -7.24 64.15 16.18 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 72.49 -1.10 65.02 14.36 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 56.02 26.32 64.23 15.21 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 54.86 28.63 63.33 16.25 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 52.89 30.55 62.24 17.48 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 72.08 -5.72 63.02 15.01 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 72.08 -5.72 63.85 12.62 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 69.16 -5.75 64.46 10.14 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 67.68 0.43 65.00 8.17 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 67.68 0.43 65.81 6.08 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 38.36 39.22 62.33 10.73 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.63 40.33 58.65 14.87 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 35.63 40.33 56.61 16.27 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 30.13 40.18 54.13 17.43 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 30.13 40.18 51.86 18.39 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 26.31 42.84 47.28 23.25 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 23.96 41.99 42.47 28.02 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 21.65 41.94 37.72 32.79 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 20.87 41.53 33.04 36.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 16.63 40.26 27.93 40.88 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 15.81 37.12 25.68 40.67 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 15.06 37.50 23.62 40.39 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.41 37.85 21.30 40.14 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 13.12 34.37 19.60 39.56 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.73 33.21 17.85 38.86 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.73 33.59 16.50 37.93 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.21 32.04 15.22 36.94 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 9.71 31.64 14.03 35.91 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 8.95 30.87 12.84 34.84 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 5.97 31.61 11.77 33.98 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 8.19 28.96 11.01 33.16 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 8.17 26.31 10.32 32.04 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 8.55 27.44 9.93 31.00 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 9.63 22.18 9.58 29.78 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 8.90 24.43 9.20 28.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 8.92 27.44 8.82 28.29 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.14 25.57 8.81 27.64 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.14 25.57 8.96 27.04 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 9.65 25.56 9.03 26.51 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.24 22.95 9.65 25.64 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 11.86 21.83 10.02 24.93 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 12.23 21.08 10.43 24.41 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 14.10 21.10 10.98 23.77 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 16.33 19.62 11.65 23.52 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 15.58 19.24 12.32 23.00 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 16.68 17.01 13.10 21.95 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 20.07 16.66 13.99 21.06 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 20.44 15.18 14.92 20.02 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 22.32 13.70 16.19 18.84 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 21.94 12.21 17.15 17.76 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 23.84 12.21 18.35 16.80 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 24.22 11.10 19.55 15.80 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 24.59 9.98 20.60 14.69 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 25.36 9.24 21.50 13.65 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 26.89 8.49 22.64 12.58 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 26.50 8.12 23.62 11.69 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 26.50 7.37 24.26 10.76 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 28.04 6.63 25.02 9.90 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 28.43 5.88 25.63 9.12 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 28.05 4.76 26.24 8.38 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 28.05 4.01 26.66 7.56 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 29.98 4.00 27.24 6.85 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 28.05 4.38 27.59 6.29 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 29.98 4.38 28.05 5.80 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 29.60 3.63 28.32 5.32 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 30.76 3.25 28.74 4.83 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 31.93 3.24 29.29 4.41 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 31.93 3.62 29.68 4.11 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 33.50 2.11 30.18 3.74 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 33.50 2.86 30.73 3.55 0.00 0.00 0.00 0.00
16 0.00 0.00 0.00 0.00 34.68 2.48 31.39 3.39 0.00 0.00 0.00 0.00
