#Task Selector: 5
#PID Parameters: kp: 0.02, kd: 0.04, ki: 0.00
#n_pos: 10
#n_vel: 10
t x_ref y_ref vx_ref vy_ref x_raw y_raw x y vx_raw vy_raw vx vy
5.65 80.00 0.00 0.00 0.00 13.33 -6.48 10.05 -4.71 55.03 -20.90 46.97 2.49
5.67 80.00 0.00 0.00 0.00 13.34 -7.58 10.70 -5.04 39.57 -20.02 46.22 -0.19
5.69 80.00 0.00 0.00 0.00 14.42 -5.38 11.25 -5.04 32.57 -0.14 42.96 -1.51
5.70 80.00 0.00 0.00 0.00 15.51 -4.29 11.90 -4.93 41.58 6.79 43.14 -1.49
5.72 80.00 0.00 0.00 0.00 15.51 -4.29 12.56 -5.16 39.96 -13.50 43.25 -4.14
5.73 80.00 0.00 0.00 0.00 15.53 -8.69 13.00 -5.60 26.66 -26.80 40.28 -6.10
5.75 80.00 0.00 0.00 0.00 15.51 -5.39 13.66 -5.71 41.51 -7.12 41.00 -7.50
5.77 80.00 0.00 0.00 0.00 15.51 -4.29 14.09 -5.60 25.94 6.39 38.44 -6.85
5.78 80.00 0.00 0.00 0.00 17.70 -4.30 14.75 -5.61 41.18 -0.21 38.40 -7.56
5.80 80.00 0.00 0.00 0.00 17.71 -5.40 15.40 -5.61 39.85 -0.22 38.39 -7.57
5.82 80.00 0.00 0.00 0.00 19.90 -4.32 16.06 -5.39 41.85 13.74 37.07 -4.11
5.83 80.00 0.00 0.00 0.00 17.71 -5.40 16.50 -5.18 26.39 13.12 35.75 -0.79
5.85 80.00 0.00 0.00 0.00 19.90 -5.42 17.05 -5.18 33.36 -0.22 35.83 -0.80
5.86 80.00 0.00 0.00 0.00 19.90 -5.42 17.49 -5.29 25.41 -6.52 34.21 -2.13
5.88 80.00 0.00 0.00 0.00 19.90 -4.32 17.93 -5.30 29.80 -0.19 33.20 -0.80
5.90 80.00 0.00 0.00 0.00 19.90 -4.32 18.36 -4.86 26.41 26.47 33.17 4.53
5.91 80.00 0.00 0.00 0.00 19.90 -4.32 18.80 -4.75 26.64 6.50 31.68 5.89
5.93 80.00 0.00 0.00 0.00 19.90 -5.42 19.24 -4.86 27.88 -7.15 31.88 4.53
5.95 80.00 0.00 0.00 0.00 19.90 -4.32 19.46 -4.87 12.91 -0.09 29.05 4.55
5.96 80.00 0.00 0.00 0.00 19.90 -4.32 19.68 -4.76 14.61 7.23 26.53 5.29
5.98 80.00 0.00 0.00 0.00 22.10 -4.34 19.90 -4.76 13.48 -0.10 23.69 3.90
5.99 80.00 0.00 0.00 0.00 21.00 -4.33 20.23 -4.65 20.22 6.60 23.07 3.25
6.01 80.00 0.00 0.00 0.00 24.31 -4.36 20.67 -4.55 27.33 6.59 22.47 3.93
6.03 80.00 0.00 0.00 0.00 22.10 -4.34 20.89 -4.44 13.84 6.82 21.31 5.27
6.04 80.00 0.00 0.00 0.00 24.31 -4.36 21.33 -4.44 26.89 -0.22 21.02 5.27
6.06 80.00 0.00 0.00 0.00 24.33 -6.56 21.77 -4.67 27.27 -13.78 21.11 1.24
6.08 80.00 0.00 0.00 0.00 24.32 -5.46 22.22 -4.78 27.56 -7.09 21.20 -0.12
6.09 80.00 0.00 0.00 0.00 24.30 -3.26 22.66 -4.56 25.93 12.76 21.00 1.87
6.11 80.00 0.00 0.00 0.00 24.30 -3.26 23.10 -4.46 28.17 6.81 22.53 2.56
6.12 80.00 0.00 0.00 0.00 24.31 -4.36 23.54 -4.46 27.60 -0.23 23.83 1.82
6.14 80.00 0.00 0.00 0.00 24.32 -5.46 23.76 -4.57 13.30 -6.71 23.81 1.16
6.16 80.00 0.00 0.00 0.00 26.54 -5.48 24.32 -4.69 34.72 -7.22 25.26 -0.23
6.17 80.00 0.00 0.00 0.00 26.52 -3.28 24.54 -4.58 13.52 6.62 23.88 -0.22
6.19 80.00 0.00 0.00 0.00 26.53 -4.38 24.98 -4.58 26.74 -0.24 25.17 -0.93
6.21 80.00 0.00 0.00 0.00 26.53 -4.38 25.20 -4.59 13.50 -0.13 23.83 -0.92
6.22 80.00 0.00 0.00 0.00 24.30 -3.26 25.20 -4.25 -0.19 20.19 21.08 2.47
6.24 80.00 0.00 0.00 0.00 26.53 -4.38 25.42 -4.15 14.12 6.91 19.74 3.87
6.25 80.00 0.00 0.00 0.00 24.31 -4.36 25.42 -4.26 0.06 -6.61 17.15 1.94
6.27 80.00 0.00 0.00 0.00 28.75 -3.30 25.87 -4.26 28.19 -0.26 17.16 1.23
6.29 80.00 0.00 0.00 0.00 28.77 -5.51 26.31 -4.38 27.39 -7.06 17.13 0.55
6.30 80.00 0.00 0.00 0.00 26.53 -4.38 26.53 -4.27 13.69 6.70 17.17 1.89
6.32 80.00 0.00 0.00 0.00 28.77 -5.51 26.76 -4.27 13.11 -0.15 15.01 2.60
6.34 80.00 0.00 0.00 0.00 28.76 -4.40 26.98 -4.38 14.41 -7.24 15.10 1.21
6.35 80.00 0.00 0.00 0.00 28.75 -3.30 27.20 -4.28 13.16 6.41 13.74 1.88
6.37 80.00 0.00 0.00 0.00 28.77 -5.51 27.43 -4.39 14.14 -7.12 13.81 1.18
6.38 80.00 0.00 0.00 0.00 31.00 -4.43 28.10 -4.51 41.03 -7.17 17.93 -1.56
6.40 80.00 0.00 0.00 0.00 31.00 -4.43 28.54 -4.51 27.33 -0.30 19.25 -2.28
6.42 80.00 0.00 0.00 0.00 31.01 -5.53 29.21 -4.63 41.78 -7.34 23.42 -2.35
6.43 80.00 0.00 0.00 0.00 31.01 -5.53 29.44 -4.85 13.97 -13.80 22.00 -3.71
6.45 80.00 0.00 0.00 0.00 31.01 -5.53 29.66 -4.85 13.40 -0.16 20.60 -3.02
6.47 80.00 0.00 0.00 0.00 31.00 -4.43 30.11 -4.86 27.72 -0.30 22.00 -3.72
6.48 80.00 0.00 0.00 0.00 31.03 -6.64 30.34 -4.97 14.05 -7.08 22.10 -4.41
6.50 80.00 0.00 0.00 0.00 31.03 -6.64 30.56 -5.20 13.89 -13.73 22.05 -5.06
6.51 80.00 0.00 0.00 0.00 31.03 -6.64 30.79 -5.53 13.07 -19.17 22.04 -7.62
6.53 80.00 0.00 0.00 0.00 33.28 -6.67 31.24 -5.65 29.81 -7.72 23.60 -7.68
6.55 80.00 0.00 0.00 0.00 32.15 -6.66 31.36 -5.87 7.07 -13.67 20.21 -8.33
6.56 80.00 0.00 0.00 0.00 33.32 -8.90 31.59 -6.32 14.18 -27.39 18.89 -11.04
6.58 80.00 0.00 0.00 0.00 33.27 -5.56 31.81 -6.32 13.96 -0.18 16.11 -10.32
6.60 80.00 0.00 0.00 0.00 33.32 -8.90 32.04 -6.66 14.34 -20.97 16.15 -11.04
6.61 80.00 0.00 0.00 0.00 33.30 -7.79 32.27 -6.88 13.96 -13.77 16.20 -12.40
6.63 80.00 0.00 0.00 0.00 34.45 -8.92 32.62 -7.33 21.38 -27.86 15.57 -15.15
6.64 80.00 0.00 0.00 0.00 35.56 -7.82 33.07 -7.45 27.92 -7.26 16.96 -15.17
6.66 80.00 0.00 0.00 0.00 35.56 -7.82 33.52 -7.57 27.51 -7.16 18.32 -14.52
6.68 80.00 0.00 0.00 0.00 34.47 -10.04 33.87 -7.91 21.28 -21.01 19.14 -14.70
6.69 80.00 0.00 0.00 0.00 35.58 -8.94 34.10 -8.13 14.35 -14.12 17.59 -15.34
6.71 80.00 0.00 0.00 0.00 35.58 -8.94 34.44 -8.36 20.77 -13.82 18.97 -15.35
6.73 80.00 0.00 0.00 0.00 35.56 -7.82 34.67 -8.26 13.95 6.69 18.94 -11.95
6.74 80.00 0.00 0.00 0.00 35.58 -8.94 34.90 -8.59 13.91 -20.25 18.94 -13.95
6.76 80.00 0.00 0.00 0.00 35.58 -8.94 35.12 -8.60 13.45 -0.23 18.85 -11.88
6.77 80.00 0.00 0.00 0.00 37.82 -6.74 35.58 -8.49 29.19 6.72 20.37 -9.83
6.79 80.00 0.00 0.00 0.00 37.84 -7.86 35.92 -8.39 20.59 6.42 20.29 -6.40
6.81 80.00 0.00 0.00 0.00 39.03 -10.12 36.26 -8.62 22.16 -14.71 19.72 -7.15
6.82 80.00 0.00 0.00 0.00 37.86 -8.98 36.49 -8.73 14.11 -7.10 18.38 -7.14
6.84 80.00 0.00 0.00 0.00 35.63 -11.18 36.61 -8.85 7.10 -7.00 16.96 -5.74
6.86 80.00 0.00 0.00 0.00 40.16 -9.02 37.07 -8.86 28.55 -0.54 18.38 -4.38
6.87 80.00 0.00 0.00 0.00 40.16 -9.02 37.52 -8.86 28.18 -0.53 19.12 -3.05
6.89 80.00 0.00 0.00 0.00 37.84 -7.86 37.75 -8.87 13.94 -0.24 19.12 -3.75
6.90 80.00 0.00 0.00 0.00 37.86 -8.98 37.98 -8.87 13.88 -0.25 19.12 -1.75
6.92 80.00 0.00 0.00 0.00 40.14 -7.90 38.44 -8.77 28.09 6.39 20.58 -1.08
6.94 80.00 0.00 0.00 0.00 40.14 -7.90 38.67 -8.88 14.23 -7.13 19.08 -2.47
6.95 80.00 0.00 0.00 0.00 40.16 -9.02 38.90 -9.00 13.57 -6.81 18.38 -3.79
6.97 80.00 0.00 0.00 0.00 40.14 -7.90 39.01 -8.78 7.51 15.11 16.92 -0.81
6.98 80.00 0.00 0.00 0.00 40.14 -7.90 39.24 -8.67 13.78 6.53 16.88 0.55
7.00 80.00 0.00 0.00 0.00 40.10 -5.67 39.68 -8.12 28.51 35.15 19.02 4.77
7.02 80.00 0.00 0.00 0.00 40.14 -7.90 39.68 -8.01 -0.14 6.81 16.16 5.50
7.03 80.00 0.00 0.00 0.00 40.12 -6.78 39.68 -7.78 -0.27 13.90 13.31 6.95
7.05 80.00 0.00 0.00 0.00 42.42 -6.83 40.13 -7.68 27.89 6.30 14.71 7.60
7.07 80.00 0.00 0.00 0.00 40.08 -4.55 40.36 -7.24 13.79 27.59 14.70 10.38
7.08 80.00 0.00 0.00 0.00 42.42 -6.83 40.58 -7.13 13.99 6.59 13.29 10.40
7.10 80.00 0.00 0.00 0.00 44.75 -6.87 41.05 -7.03 28.45 6.37 14.71 11.75
7.11 80.00 0.00 0.00 0.00 44.75 -6.87 41.50 -6.81 27.50 12.91 16.10 13.73
7.13 80.00 0.00 0.00 0.00 44.77 -8.00 41.97 -6.82 29.15 -0.58 18.27 12.16
7.15 80.00 0.00 0.00 0.00 42.38 -4.59 42.19 -6.49 13.85 20.45 18.27 13.55
7.16 80.00 0.00 0.00 0.00 44.72 -5.75 42.65 -6.50 28.46 -0.50 18.27 9.98
7.18 80.00 0.00 0.00 0.00 42.42 -6.83 42.88 -6.39 13.86 6.53 19.67 9.96
7.20 80.00 0.00 0.00 0.00 44.72 -5.75 43.34 -6.29 28.49 6.40 22.54 9.20
7.21 80.00 0.00 0.00 0.00 44.75 -6.87 43.58 -6.29 14.53 -0.28 21.21 8.55
7.23 80.00 0.00 0.00 0.00 42.38 -4.59 43.81 -6.29 14.05 -0.23 21.23 5.76
7.25 80.00 0.00 0.00 0.00 44.75 -6.87 44.04 -6.30 14.34 -0.28 21.27 5.08
7.26 80.00 0.00 0.00 0.00 44.75 -6.87 44.04 -6.30 0.00 0.00 18.43 4.44
7.28 80.00 0.00 0.00 0.00 42.40 -5.71 43.80 -6.18 -15.63 7.77 14.11 3.93
7.29 80.00 0.00 0.00 0.00 44.72 -5.75 43.80 -5.96 -0.28 13.28 11.17 5.31
7.31 80.00 0.00 0.00 0.00 44.70 -4.63 44.03 -5.96 14.88 -0.25 11.27 3.24
7.33 80.00 0.00 0.00 0.00 44.72 -5.75 44.03 -5.96 0.00 0.00 8.43 3.29
7.34 80.00 0.00 0.00 0.00 45.89 -5.77 44.38 -5.86 21.27 6.47 9.17 3.29
7.36 80.00 0.00 0.00 0.00 45.91 -6.90 44.50 -5.97 7.38 -7.11 7.05 1.94
7.38 80.00 0.00 0.00 0.00 44.72 -5.75 44.50 -5.86 -0.14 6.87 5.59 2.65
7.39 80.00 0.00 0.00 0.00 49.42 -5.84 45.20 -5.98 42.52 -7.57 8.43 1.92
7.41 80.00 0.00 0.00 0.00 47.02 -3.55 45.43 -5.65 13.88 20.29 8.39 3.97
7.42 80.00 0.00 0.00 0.00 49.47 -8.10 45.90 -5.77 28.72 -7.47 11.26 3.23
7.44 80.00 0.00 0.00 0.00 49.45 -6.97 46.60 -5.90 43.73 -7.85 17.20 1.67
7.46 80.00 0.00 0.00 0.00 49.40 -4.72 47.07 -5.80 29.02 6.42 20.13 0.98
7.47 80.00 0.00 0.00 0.00 49.42 -5.84 47.54 -5.92 30.03 -7.72 21.64 0.23
7.49 80.00 0.00 0.00 0.00 49.42 -5.84 48.01 -5.93 28.23 -0.56 24.46 0.18
7.51 80.00 0.00 0.00 0.00 49.40 -4.72 48.36 -5.82 21.92 6.60 24.53 0.19
7.52 80.00 0.00 0.00 0.00 49.42 -5.84 48.72 -5.72 21.19 6.36 25.91 1.54
7.54 80.00 0.00 0.00 0.00 49.40 -4.72 49.18 -5.61 29.19 6.46 28.84 1.50
7.55 80.00 0.00 0.00 0.00 49.42 -5.84 49.18 -5.61 -0.00 0.00 24.59 2.25
7.57 80.00 0.00 0.00 0.00 49.40 -4.72 49.42 -5.73 15.13 -7.43 24.72 -0.52
7.59 80.00 0.00 0.00 0.00 49.38 -3.59 49.41 -5.28 -0.61 27.75 21.78 3.00
7.60 80.00 0.00 0.00 0.00 49.42 -5.84 49.41 -5.17 -0.16 6.87 17.39 4.48
7.62 80.00 0.00 0.00 0.00 54.17 -4.81 49.89 -5.18 29.40 -0.60 17.43 3.77
7.63 80.00 0.00 0.00 0.00 51.78 -4.76 50.12 -5.07 14.55 6.67 15.88 5.21
7.65 80.00 0.00 0.00 0.00 54.15 -3.68 50.59 -4.85 28.92 13.22 15.95 6.59
7.67 80.00 0.00 0.00 0.00 54.17 -4.81 51.07 -4.86 28.62 -0.59 16.62 5.87
7.68 80.00 0.00 0.00 0.00 54.15 -3.68 51.54 -4.65 29.28 13.39 17.43 6.57
7.70 80.00 0.00 0.00 0.00 54.15 -3.68 52.02 -4.54 30.03 6.54 17.52 6.58
7.72 80.00 0.00 0.00 0.00 54.13 -2.55 52.49 -4.21 27.05 18.93 20.22 8.48
7.73 80.00 0.00 0.00 0.00 54.13 -2.55 52.96 -4.00 30.63 14.03 21.77 10.62
7.75 80.00 0.00 0.00 0.00 54.10 -1.42 53.44 -3.78 29.65 13.60 24.80 9.21
7.76 80.00 0.00 0.00 0.00 56.54 -2.60 54.15 -3.45 42.72 19.47 29.08 10.47
7.78 80.00 0.00 0.00 0.00 56.57 -3.73 54.39 -3.35 15.16 6.85 27.66 11.21
7.80 80.00 0.00 0.00 0.00 54.13 -2.55 54.62 -3.13 14.54 13.68 27.66 11.91
7.81 80.00 0.00 0.00 0.00 56.52 -1.46 54.86 -2.90 14.55 13.60 26.22 11.95
7.83 80.00 0.00 0.00 0.00 56.52 -1.46 55.09 -2.57 14.27 20.35 24.79 14.04
7.85 80.00 0.00 0.00 0.00 58.94 -0.37 55.57 -2.24 29.35 20.25 24.79 14.73
7.86 80.00 0.00 0.00 0.00 58.96 -1.51 56.05 -2.02 29.67 13.39 24.76 15.41
7.88 80.00 0.00 0.00 0.00 58.92 0.76 56.53 -1.69 29.59 20.43 25.01 15.57
7.89 80.00 0.00 0.00 0.00 58.99 -2.64 57.02 -1.70 29.26 -0.57 24.88 14.11
7.91 80.00 0.00 0.00 0.00 58.94 -0.37 57.50 -1.59 30.86 6.69 25.00 13.41
7.93 80.00 0.00 0.00 0.00 58.94 -0.37 57.74 -1.37 14.75 13.68 22.20 12.84
7.94 80.00 0.00 0.00 0.00 58.92 0.76 57.98 -0.92 14.14 26.99 22.10 14.85
7.96 80.00 0.00 0.00 0.00 58.94 -0.37 58.46 -0.71 31.27 14.14 23.77 14.89
7.98 80.00 0.00 0.00 0.00 58.92 0.76 58.70 -0.48 14.56 13.50 23.77 14.88
7.99 80.00 0.00 0.00 0.00 61.39 0.72 59.19 -0.26 30.26 13.59 25.37 14.21
8.01 80.00 0.00 0.00 0.00 58.96 -1.51 59.19 -0.38 0.14 -6.97 22.45 11.49
8.02 80.00 0.00 0.00 0.00 62.65 -0.44 59.56 -0.27 23.56 6.83 21.84 10.83
8.04 80.00 0.00 0.00 0.00 61.41 -0.42 59.81 -0.39 14.38 -6.81 20.32 8.11
8.06 80.00 0.00 0.00 0.00 61.39 0.72 60.05 -0.05 15.56 21.84 18.95 10.35
8.07 80.00 0.00 0.00 0.00 63.90 -0.46 60.54 -0.06 29.93 -0.53 18.85 9.62
8.09 80.00 0.00 0.00 0.00 63.93 -1.61 61.04 -0.18 30.86 -7.63 20.47 7.49
8.11 80.00 0.00 0.00 0.00 61.41 -0.42 61.29 -0.30 15.58 -7.38 20.61 4.06
8.12 80.00 0.00 0.00 0.00 63.90 -0.46 61.79 -0.31 30.65 -0.55 20.55 2.59
8.14 80.00 0.00 0.00 0.00 63.90 -0.46 62.28 -0.43 30.08 -7.38 22.10 0.50
8.15 80.00 0.00 0.00 0.00 63.90 -0.46 62.54 -0.55 15.54 -7.31 20.63 -1.59
8.17 80.00 0.00 0.00 0.00 63.90 -0.46 63.03 -0.45 30.83 6.53 23.70 -0.24
8.19 80.00 0.00 0.00 0.00 63.88 0.68 63.15 -0.33 7.47 6.81 22.09 -0.24
8.20 80.00 0.00 0.00 0.00 63.90 -0.46 63.40 -0.34 14.96 -0.27 22.15 0.41
8.22 80.00 0.00 0.00 0.00 61.41 -0.42 63.40 -0.45 0.14 -7.29 20.60 -2.50
8.24 80.00 0.00 0.00 0.00 63.90 -0.46 63.40 -0.45 0.00 0.00 17.61 -2.45
8.25 80.00 0.00 0.00 0.00 63.84 2.96 63.40 0.00 -0.54 28.94 14.47 1.21
8.27 80.00 0.00 0.00 0.00 66.40 0.64 63.89 0.11 30.21 6.37 15.93 2.58
8.28 80.00 0.00 0.00 0.00 63.90 -0.46 63.89 0.11 0.00 0.00 12.87 2.64
8.30 80.00 0.00 0.00 0.00 63.90 -0.46 63.89 0.11 0.00 0.00 9.86 3.38
8.32 80.00 0.00 0.00 0.00 66.43 -0.51 64.15 0.10 16.10 -0.31 9.92 4.08
8.33 80.00 0.00 0.00 0.00 63.90 -0.46 64.15 0.10 0.00 0.00 6.83 3.43
8.35 80.00 0.00 0.00 0.00 63.93 -1.61 64.15 -0.12 0.28 -13.85 6.11 1.36
8.37 80.00 0.00 0.00 0.00 63.95 -2.75 64.16 -0.35 0.31 -14.09 4.65 -0.02
8.38 80.00 0.00 0.00 0.00 63.90 -0.46 64.41 -0.36 15.06 -0.27 6.14 0.68
8.40 80.00 0.00 0.00 0.00 66.43 -0.51 64.66 -0.36 15.03 -0.29 7.65 0.65
8.41 80.00 0.00 0.00 0.00 66.43 -0.51 64.92 -0.71 16.53 -22.20 9.35 -4.46
8.43 80.00 0.00 0.00 0.00 66.38 1.78 64.91 -0.59 -0.13 6.98 6.32 -4.40
8.45 80.00 0.00 0.00 0.00 66.43 -0.51 65.17 -0.60 15.72 -0.30 7.89 -4.43
8.46 80.00 0.00 0.00 0.00 68.95 0.59 65.67 -0.49 30.94 6.45 10.98 -3.79
8.48 80.00 0.00 0.00 0.00 66.43 -0.51 65.67 -0.49 0.00 0.00 9.37 -3.76
8.50 80.00 0.00 0.00 0.00 69.01 -1.71 66.18 -0.62 30.62 -7.50 12.44 -4.51
8.51 80.00 0.00 0.00 0.00 66.40 0.64 66.43 -0.40 15.24 13.80 13.93 -1.74
8.53 80.00 0.00 0.00 0.00 66.40 0.64 66.67 -0.06 15.51 21.45 15.45 1.81
8.54 80.00 0.00 0.00 0.00 68.98 -0.56 67.18 -0.07 30.87 -0.60 17.03 1.78
8.56 80.00 0.00 0.00 0.00 68.93 1.74 67.43 0.16 15.31 13.74 17.06 3.18
8.58 80.00 0.00 0.00 0.00 68.98 -0.56 67.69 0.15 15.33 -0.30 16.94 5.37
8.59 80.00 0.00 0.00 0.00 68.95 0.59 67.95 0.03 16.34 -7.56 18.59 3.92
8.61 80.00 0.00 0.00 0.00 69.01 -1.71 68.20 -0.09 15.52 -7.24 18.57 3.22
8.63 80.00 0.00 0.00 0.00 68.95 0.59 68.20 -0.09 0.00 0.00 15.47 2.58
8.64 80.00 0.00 0.00 0.00 68.95 0.59 68.46 0.02 15.53 6.76 17.03 3.25
8.66 80.00 0.00 0.00 0.00 68.95 0.59 68.45 0.25 -0.32 14.39 13.93 5.44
8.67 80.00 0.00 0.00 0.00 68.93 1.74 68.71 0.37 14.99 6.54 13.91 4.72
8.69 80.00 0.00 0.00 0.00 68.93 1.74 68.96 0.48 15.36 6.70 13.89 3.24
8.71 80.00 0.00 0.00 0.00 71.57 -0.61 69.22 0.47 16.67 -0.34 12.47 3.27
8.72 80.00 0.00 0.00 0.00 71.52 1.70 69.48 0.47 15.44 -0.26 12.49 1.87
8.74 80.00 0.00 0.00 0.00 71.57 -0.61 69.73 0.46 15.09 -0.31 12.46 1.87
8.76 80.00 0.00 0.00 0.00 71.52 1.70 69.99 0.57 17.07 7.37 12.54 3.36
8.77 80.00 0.00 0.00 0.00 71.52 1.70 70.24 0.91 15.24 20.70 12.51 6.16
8.79 80.00 0.00 0.00 0.00 71.52 1.70 70.50 1.02 15.96 6.89 14.10 6.84
8.80 80.00 0.00 0.00 0.00 71.63 -2.93 70.76 0.67 16.14 -21.27 14.16 4.04
8.82 80.00 0.00 0.00 0.00 72.82 1.68 71.15 0.78 24.37 6.83 16.63 3.29
8.84 80.00 0.00 0.00 0.00 71.57 -0.61 71.42 0.54 16.09 -14.38 16.74 1.19
8.85 80.00 0.00 0.00 0.00 71.54 0.54 71.68 0.42 16.13 -7.41 16.82 -0.22
8.87 80.00 0.00 0.00 0.00 71.52 1.70 71.67 0.66 -0.31 14.30 15.12 1.25
8.89 80.00 0.00 0.00 0.00 71.54 0.54 71.67 0.54 0.14 -6.86 13.59 0.59
8.90 80.00 0.00 0.00 0.00 74.19 -0.67 71.94 0.53 16.22 -0.35 13.71 0.58
8.92 80.00 0.00 0.00 0.00 71.54 0.54 71.94 0.42 0.15 -7.20 12.01 -0.87
8.93 80.00 0.00 0.00 0.00 71.57 -0.61 71.94 0.19 0.30 -14.00 10.52 -4.34
8.95 80.00 0.00 0.00 0.00 71.54 0.54 71.95 0.07 0.15 -7.28 8.94 -5.76
8.97 80.00 0.00 0.00 0.00 71.57 -0.61 71.94 0.30 -0.37 14.47 7.29 -2.19
8.98 80.00 0.00 0.00 0.00 74.16 0.49 72.07 0.19 8.66 -7.65 5.72 -3.64
9.00 80.00 0.00 0.00 0.00 71.60 -1.77 72.08 0.07 0.18 -7.11 4.12 -2.91
9.02 80.00 0.00 0.00 0.00 74.16 0.49 72.34 0.06 16.06 -0.31 4.12 -2.20
9.03 80.00 0.00 0.00 0.00 71.57 -0.61 72.34 -0.17 0.30 -13.90 4.18 -5.02
9.05 80.00 0.00 0.00 0.00 71.54 0.54 72.34 -0.17 0.00 0.00 4.16 -4.33
9.06 80.00 0.00 0.00 0.00 71.54 0.54 72.08 -0.05 -17.84 8.17 0.76 -3.48
9.08 80.00 0.00 0.00 0.00 74.19 -0.67 72.34 -0.17 16.36 -7.49 2.38 -3.51
9.10 80.00 0.00 0.00 0.00 74.16 0.49 72.60 -0.06 15.66 6.67 3.92 -1.44
9.11 80.00 0.00 0.00 0.00 71.57 -0.61 72.61 -0.17 0.16 -7.24 3.92 -1.44
9.13 80.00 0.00 0.00 0.00 74.22 -1.83 72.87 -0.29 16.33 -7.50 5.59 -3.64
9.14 80.00 0.00 0.00 0.00 74.19 -0.67 72.87 -0.41 0.17 -7.06 4.74 -3.58
9.16 80.00 0.00 0.00 0.00 71.60 -1.77 72.87 -0.41 0.00 0.00 4.72 -2.87
9.18 80.00 0.00 0.00 0.00 74.25 -3.00 72.88 -0.76 0.55 -21.35 3.17 -4.97
9.19 80.00 0.00 0.00 0.00 71.63 -2.93 72.89 -0.99 0.37 -14.36 3.18 -5.02
9.21 80.00 0.00 0.00 0.00 74.19 -0.67 73.15 -1.11 16.01 -7.32 4.78 -5.75
9.23 80.00 0.00 0.00 0.00 74.22 -1.83 73.42 -1.35 16.60 -14.72 8.22 -8.04
9.24 80.00 0.00 0.00 0.00 71.57 -0.61 73.16 -1.34 -16.15 0.34 4.97 -7.25
9.26 80.00 0.00 0.00 0.00 74.29 -4.16 73.17 -1.81 0.78 -28.94 3.48 -10.82
9.28 80.00 0.00 0.00 0.00 71.57 -0.61 73.17 -1.81 0.00 0.00 3.47 -10.09
9.29 80.00 0.00 0.00 0.00 74.33 -5.33 73.18 -2.16 0.62 -20.56 1.89 -11.40
9.31 80.00 0.00 0.00 0.00 74.25 -3.00 73.19 -2.39 0.39 -14.58 1.92 -12.15
9.32 80.00 0.00 0.00 0.00 74.25 -3.00 73.45 -2.51 16.93 -7.81 3.61 -12.93
9.34 80.00 0.00 0.00 0.00 71.63 -2.93 73.19 -2.51 -15.70 0.40 1.99 -10.76
9.36 80.00 0.00 0.00 0.00 76.85 -0.73 73.71 -2.29 32.03 13.50 5.15 -7.97
9.37 80.00 0.00 0.00 0.00 74.25 -3.00 73.72 -2.52 0.39 -14.46 3.59 -8.68
9.39 80.00 0.00 0.00 0.00 76.85 -0.73 73.98 -2.41 16.16 6.78 3.55 -6.53
9.41 80.00 0.00 0.00 0.00 76.95 -4.24 74.52 -2.77 33.13 -22.29 8.47 -8.80
9.42 80.00 0.00 0.00 0.00 74.33 -5.33 74.53 -2.89 0.23 -7.09 8.42 -6.61
9.44 80.00 0.00 0.00 0.00 77.04 -6.59 75.07 -3.49 34.52 -37.70 11.87 -10.38
9.45 80.00 0.00 0.00 0.00 76.92 -3.07 75.33 -3.26 16.09 14.07 13.42 -6.92
9.47 80.00 0.00 0.00 0.00 76.95 -4.24 75.60 -3.38 16.64 -7.65 15.04 -6.22
9.49 80.00 0.00 0.00 0.00 76.99 -5.41 75.88 -3.63 16.36 -14.41 14.99 -6.88
9.50 80.00 0.00 0.00 0.00 76.99 -5.41 76.41 -3.87 33.02 -15.26 19.86 -8.45
9.52 80.00 0.00 0.00 0.00 76.95 -4.24 76.42 -4.22 0.65 -22.12 16.72 -12.01
9.54 80.00 0.00 0.00 0.00 76.88 -1.90 76.69 -4.11 16.03 6.71 18.28 -9.90
9.55 80.00 0.00 0.00 0.00 76.88 -1.90 76.69 -4.23 0.19 -7.10 16.69 -11.29
9.57 80.00 0.00 0.00 0.00 76.95 -4.24 76.69 -4.23 0.00 0.00 13.37 -9.06
9.58 80.00 0.00 0.00 0.00 76.92 -3.07 76.95 -4.00 16.26 14.21 14.98 -6.93
9.60 80.00 0.00 0.00 0.00 76.88 -1.90 76.93 -3.54 -0.94 28.42 11.43 -0.31
9.62 80.00 0.00 0.00 0.00 76.99 -5.41 76.94 -3.77 0.48 -14.48 9.87 -3.17
9.63 80.00 0.00 0.00 0.00 79.62 -3.14 77.21 -3.66 16.61 6.84 9.87 -1.72
9.65 80.00 0.00 0.00 0.00 76.92 -3.07 77.20 -3.43 -0.46 14.01 8.18 1.12
9.66 80.00 0.00 0.00 0.00 79.62 -3.14 77.46 -3.20 15.91 13.76 6.47 4.02
9.68 80.00 0.00 0.00 0.00 76.95 -4.24 77.46 -3.20 0.00 0.00 6.41 6.24
9.70 80.00 0.00 0.00 0.00 79.62 -3.14 77.73 -3.32 16.37 -7.43 6.44 4.82
9.71 80.00 0.00 0.00 0.00 82.33 -2.04 78.28 -3.34 34.71 -0.88 9.89 5.44
9.73 80.00 0.00 0.00 0.00 79.70 -5.50 78.55 -3.46 16.31 -7.47 11.52 4.70
9.75 80.00 0.00 0.00 0.00 79.70 -5.50 78.83 -3.71 17.60 -15.36 11.66 1.74
